STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       5426;19530101;-999;-999;-999;    5;   0.0;   0;-999;   0;   6.7;   4.7;  931.60;   -2.9;   95.00;   -2.5;   -5.6;   -4.8;eor
       5426;19530102;-999;-999;-999;    5;   0.4;   7;-999;   0;   8.0;   4.5;  938.70;   -3.6;   97.00;   -2.5;   -4.2;   -4.3;eor
       5426;19530103;-999;-999;-999;    5;   0.0;   0;-999;   1;   5.3;   4.1;  941.20;   -4.0;   91.00;   -2.8;   -5.7;   -5.4;eor
       5426;19530104;-999;-999;-999;    5;   0.6;   7;-999;   1;   8.0;   4.7;  948.00;   -3.2;   96.00;   -2.3;   -5.7;   -5.6;eor
       5426;19530105;-999;-999;-999;    5;   0.4;   7;-999;   2;   8.0;   4.1;  951.20;   -5.0;   97.00;   -3.0;   -5.8;   -4.0;eor
       5426;19530106;-999;-999;-999;    5;   1.5;   7;-999;   2;   8.0;   3.9;  941.20;   -5.4;   96.00;   -4.8;   -6.2;   -6.2;eor
       5426;19530107;-999;-999;-999;    5;   0.3;   8;-999;   5;   8.0;   3.9;  939.00;   -5.5;   97.00;   -5.1;   -6.1;   -5.9;eor
       5426;19530108;-999;-999;-999;    5;   0.0;   0;-999;   4;   8.0;   4.5;  947.00;   -3.7;   97.00;   -3.4;   -5.7;   -5.4;eor
       5426;19530109;-999;-999;-999;    5;   0.2;   8;-999;   4;   7.0;   4.7;  950.30;   -3.2;   98.00;   -2.4;   -3.7;   -3.9;eor
       5426;19530110;-999;-999;-999;    5;   0.3;   7;-999;   3;   5.0;   5.2;  950.30;   -2.5;   99.00;   -1.0;   -3.4;   -3.5;eor
       5426;19530111;-999;-999;-999;    5;   0.0;   0;-999;   3;   0.3;   4.3;  961.00;   -3.8;   93.00;   -1.2;   -5.7;   -6.4;eor
       5426;19530112;-999;-999;-999;    5;   0.0;   0;-999;   3;   5.7;   4.3;  963.80;   -4.0;   96.00;   -3.5;   -5.4;   -7.5;eor
       5426;19530113;-999;-999;-999;    5;   0.0;   0;-999;   2;   5.0;   4.4;  962.70;   -3.9;   94.00;   -3.0;   -4.4;   -5.0;eor
       5426;19530114;-999;-999;-999;    5;   0.0;   0;-999;   2;   4.3;   3.9;  958.00;   -5.8;   97.00;   -4.4;   -7.2;   -8.0;eor
       5426;19530115;-999;-999;-999;    5;   0.3;   7;-999;   1;   5.3;   4.0;  958.00;   -4.9;   92.00;   -2.4;   -6.0;   -6.3;eor
       5426;19530116;-999;-999;-999;    5;   0.2;   8;-999;   2;   8.0;   4.3;  956.70;   -4.5;   99.00;   -3.6;   -6.2;   -6.6;eor
       5426;19530117;-999;-999;-999;    5;   0.0;   1;-999;   2;   8.0;   5.2;  958.00;   -2.2;   98.00;   -1.0;   -4.0;   -3.8;eor
       5426;19530118;-999;-999;-999;    5;   0.0;   1;-999;   2;   8.0;   4.5;  960.40;   -3.8;   99.00;   -2.8;   -4.5;   -4.0;eor
       5426;19530119;-999;-999;-999;    5;   1.4;   8;-999;   2;   7.7;   5.6;  963.00;   -1.0;   99.00;   -0.3;   -4.3;   -4.4;eor
       5426;19530120;-999;-999;-999;    5;   0.0;   0;-999;   2;   5.3;   5.2;  965.90;   -2.1;   95.00;   -0.1;   -3.2;   -1.8;eor
       5426;19530121;-999;-999;-999;    5;   0.0;   0;-999;   2;   7.3;   5.3;  963.00;   -0.1;   87.00;    2.8;   -3.6;   -4.6;eor
       5426;19530122;-999;-999;-999;    5;   0.0;   0;-999;   2;   8.0;   5.5;  959.10;   -0.7;   95.00;    0.3;   -2.0;   -3.0;eor
       5426;19530123;-999;-999;-999;    5;   0.0;   1;-999;   2;   8.0;   5.9;  954.80;   -0.4;   99.00;    0.3;   -1.2;   -1.5;eor
       5426;19530124;-999;-999;-999;    5;   0.0;   0;-999;   1;   5.7;   5.1;  950.60;    0.0;   87.00;    2.5;   -2.6;   -2.3;eor
       5426;19530125;-999;-999;-999;    5;   0.6;   7;-999;   1;   7.7;   4.9;  943.00;   -2.4;   97.00;    1.8;   -2.9;   -3.0;eor
       5426;19530126;-999;-999;-999;    5;   0.0;   0;-999;   2;   7.7;   5.2;  956.30;   -2.2;   98.00;   -1.4;   -2.6;   -3.0;eor
       5426;19530127;-999;-999;-999;    5;   0.0;   0;-999;   2;   8.0;   5.2;  955.40;   -1.0;   93.00;   -0.2;   -3.2;   -4.3;eor
       5426;19530128;-999;-999;-999;    5;   0.0;   1;-999;   1;   8.0;   6.8;  954.80;    1.6;  100.00;    2.4;   -0.8;   -0.6;eor
       5426;19530129;-999;-999;-999;    5;   0.1;   1;-999;   0;   8.0;   7.7;  957.60;    3.3;   99.00;    3.5;    2.2;    1.6;eor
       5426;19530130;-999;-999;-999;    5;   0.0;   0;-999;   0;   5.3;   8.0;  956.80;    4.0;   97.00;    5.6;    3.1;    2.5;eor
       5426;19530131;-999;-999;-999;    5;   7.2;   7;-999;   0;   5.3;   5.3;  937.20;    0.0;   84.00;    6.3;   -2.0;    1.4;eor
       5426;19530201;-999;-999;-999;    5;   1.9;   7;-999;   4;   7.7;   4.9;  934.40;   -1.8;   94.00;   -0.8;   -3.9;   -3.3;eor
       5426;19530202;-999;-999;-999;    5;   1.7;   7;-999;   7;   7.7;   4.8;  946.20;   -2.8;   95.00;   -0.6;   -3.2;   -2.5;eor
       5426;19530203;-999;-999;-999;    5;   0.2;   7;-999;   9;   8.0;   4.8;  957.40;   -2.9;   95.00;   -1.8;   -3.8;   -4.3;eor
       5426;19530204;-999;-999;-999;    5;   0.1;   7;-999;   9;   8.0;   4.3;  953.00;   -4.4;   96.00;   -3.0;   -5.1;   -4.0;eor
       5426;19530205;-999;-999;-999;    5;   3.0;   7;-999;   9;   6.0;   4.9;  941.50;   -2.4;   96.00;   -2.0;   -5.2;   -5.4;eor
       5426;19530206;-999;-999;-999;    5;   3.7;   7;-999;  15;   8.0;   4.1;  939.90;   -4.8;   92.00;   -1.8;   -6.0;   -3.0;eor
       5426;19530207;-999;-999;-999;    5;   0.0;   1;-999;  22;   1.7;   2.7;  945.50;  -10.2;   91.00;   -5.0;  -11.2;  -10.8;eor
       5426;19530208;-999;-999;-999;    5;   0.1;   7;-999;  22;   5.7;   2.7;  948.30;   -8.9;   90.00;   -7.0;  -13.7;  -14.6;eor
       5426;19530209;-999;-999;-999;    5;   3.3;   7;-999;  22;   7.0;   4.9;  935.80;   -1.8;   93.00;    0.3;   -7.2;   -8.9;eor
       5426;19530210;-999;-999;-999;    5;   7.2;   8;-999;  23;   5.3;   6.1;  920.30;    0.5;   97.00;    1.4;   -1.0;   -1.4;eor
       5426;19530211;-999;-999;-999;    5;   1.6;   7;-999;  14;   7.0;   5.6;  920.80;   -0.2;   93.00;    0.7;   -0.8;   -2.0;eor
       5426;19530212;-999;-999;-999;    5;   5.9;   7;-999;  15;   8.0;   5.5;  932.80;   -1.5;   98.00;   -0.2;   -2.2;   -3.0;eor
