STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       3576;19760101;-999;-999;-999;    5;   1.9;   1;    0.000;   0;   8.0;   7.7;    -999;    5.4;   86.00;    6.5;    4.5;    2.5;eor
       3576;19760102;-999;-999;-999;    5;   0.8;   1;    0.000;   0;   8.0;   9.6;    -999;   10.3;   76.00;   10.7;    4.8;    4.2;eor
       3576;19760103;-999;-999;-999;    5;   0.4;   1;    4.000;   0;   6.3;   6.4;    -999;    6.4;   63.00;   10.3;    4.6;    7.0;eor
       3576;19760104;-999;-999;-999;    5;   0.0;   0;    1.900;   0;   6.7;   5.5;    -999;    2.0;   74.00;    4.9;   -0.1;   -0.5;eor
       3576;19760105;-999;-999;-999;    5;   1.5;   1;    0.000;   0;   7.3;   6.5;    -999;    5.6;   75.00;    7.8;   -0.2;   -1.2;eor
       3576;19760106;-999;-999;-999;    5;   0.0;   0;    1.000;   0;   7.7;   8.7;    -999;    8.4;   80.00;    9.2;    6.7;    5.0;eor
       3576;19760107;-999;-999;-999;    5;   0.0;   0;    0.000;   0;   8.0;   8.9;    -999;    8.0;   85.00;    9.1;    6.0;    4.4;eor
       3576;19760108;-999;-999;-999;    5;   0.0;   0;    5.500;   0;   5.7;   7.1;    -999;    4.6;   80.00;    8.7;    2.2;    4.1;eor
       3576;19760109;-999;-999;-999;    5;   0.0;   0;    0.800;   0;   7.3;   6.5;    -999;    4.0;   80.00;    5.6;    2.2;    2.0;eor
       3576;19760110;-999;-999;-999;    5;   3.0;   1;    0.000;   0;   8.0;   7.2;    -999;    5.2;   84.00;    6.6;    2.7;    0.5;eor
       3576;19760111;-999;-999;-999;    5;   1.1;   1;    0.000;   0;   8.0;  10.4;    -999;   11.2;   79.00;   11.8;    6.6;    5.0;eor
       3576;19760112;-999;-999;-999;    5;   0.0;   1;    0.000;   0;   8.0;   8.9;    -999;    8.9;   78.00;   11.5;    8.7;    7.8;eor
       3576;19760113;-999;-999;-999;    5;   0.0;   0;    0.000;   0;   8.0;   8.8;    -999;    8.4;   79.00;    9.5;    7.6;    7.0;eor
       3576;19760114;-999;-999;-999;    5;   0.0;   1;    0.000;   0;   6.0;   8.5;    -999;    8.0;   78.00;    9.5;    7.0;    7.0;eor
       3576;19760115;-999;-999;-999;    5;   4.1;   1;    2.700;   0;   6.7;   6.0;    -999;    6.0;   64.00;    7.7;    4.5;    4.2;eor
       3576;19760116;-999;-999;-999;    5;   0.7;   1;    0.000;   0;   8.0;   8.7;    -999;    5.7;   95.00;    7.0;    2.6;    2.5;eor
       3576;19760117;-999;-999;-999;    5;   0.1;   1;    2.100;   0;   6.0;   6.8;    -999;    4.0;   80.00;    7.2;    1.9;    4.0;eor
       3576;19760118;-999;-999;-999;    5;   0.0;   1;    0.000;   0;   3.0;   6.0;    -999;    1.4;   86.00;    5.0;   -1.0;   -1.7;eor
       3576;19760119;-999;-999;-999;    5;   0.7;   1;    0.000;   0;   7.7;   6.5;    -999;    2.8;   87.00;    3.7;   -0.5;   -3.4;eor
       3576;19760120;-999;-999;-999;    5;   4.7;   1;    0.000;   0;   8.0;   7.6;    -999;    6.0;   82.00;    8.1;    2.4;    2.0;eor
       3576;19760121;-999;-999;-999;    5;   1.4;   1;    1.300;   0;   7.3;   6.5;    -999;    5.8;   71.00;    6.5;    3.9;    2.2;eor
       3576;19760122;-999;-999;-999;    5;   3.0;   1;    1.800;   0;   7.3;   8.3;    -999;    8.6;   74.00;    9.5;    5.8;    3.8;eor
       3576;19760123;-999;-999;-999;    5;   2.4;   8;    4.500;   0;   5.0;   7.6;    -999;    6.4;   75.00;    9.2;    4.0;    6.5;eor
       3576;19760124;-999;-999;-999;    5;   0.8;   7;    2.900;   0;   5.3;   5.5;    -999;    0.6;   85.00;    4.3;    0.2;   -1.5;eor
       3576;19760125;-999;-999;-999;    5;   0.4;   7;    0.400;   1;   7.0;   5.6;    -999;    0.2;   90.00;    1.3;   -1.2;   -4.0;eor
       3576;19760126;-999;-999;-999;    5;   1.5;   7;    1.200;   2;   5.7;   4.4;    -999;   -4.4;   94.00;    0.0;   -7.5;   -3.0;eor
       3576;19760127;-999;-999;-999;    5;   2.0;   7;    0.200;   6;   8.0;   4.9;    -999;   -2.0;   93.00;   -1.4;   -6.8;   -9.0;eor
       3576;19760128;-999;-999;-999;    5;   0.0;   0;    6.700;   6;   0.0;   3.3;    -999;   -7.0;   85.00;   -1.5;  -12.5;  -18.0;eor
       3576;19760129;-999;-999;-999;    5;   0.0;   0;    4.400;   5;   2.7;   2.5;    -999;   -9.8;   86.00;   -7.6;  -12.1;  -12.5;eor
       3576;19760130;-999;-999;-999;    5;   0.0;   0;    4.200;   5;   3.3;   2.8;    -999;   -6.3;   75.00;   -4.5;  -11.5;  -19.0;eor
       3576;19760131;-999;-999;-999;    5;   0.0;   0;    0.000;   5;   8.0;   3.3;    -999;   -4.2;   78.00;   -3.0;   -7.5;   -8.5;eor
       3576;19760201;-999;-999;-999;    5;   0.0;   0;    5.700;   5;   3.3;   4.1;    -999;   -3.2;   80.00;    0.1;   -5.5;   -3.3;eor
       3576;19760202;-999;-999;-999;    5;   0.0;   0;    0.000;   5;   8.0;   4.8;    -999;   -2.0;   92.00;   -1.0;   -5.3;  -11.2;eor
       3576;19760203;-999;-999;-999;    5;   0.0;   0;    0.000;   4;   8.0;   4.7;    -999;   -2.5;   90.00;   -1.1;   -4.0;   -4.4;eor
       3576;19760204;-999;-999;-999;    5;   0.0;   0;    4.500;   4;   3.3;   5.2;    -999;    0.3;   86.00;    3.0;   -4.8;   -8.6;eor
       3576;19760205;-999;-999;-999;    5;   0.0;   0;    0.000;   3;   8.0;   5.7;    -999;    1.3;   86.00;    2.0;    0.2;   -2.5;eor
       3576;19760206;-999;-999;-999;    5;   0.0;   0;    0.000;   2;   8.0;   5.7;    -999;    2.5;   79.00;    3.0;    1.5;    0.5;eor
       3576;19760207;-999;-999;-999;    5;   0.0;   0;    0.000;   1;   8.0;   6.0;    -999;    1.8;   85.00;    3.4;    1.4;    1.0;eor
       3576;19760208;-999;-999;-999;    5;   1.9;   1;    0.000;   1;   8.0;   5.9;    -999;    0.8;   91.00;    2.0;    0.1;   -0.1;eor
       3576;19760209;-999;-999;-999;    5;   0.0;   0;    0.000;   0;   8.0;   6.9;    -999;    2.7;   93.00;    4.6;    0.5;    0.1;eor
       3576;19760210;-999;-999;-999;    5;   0.4;   1;    0.000;   0;   7.7;   7.1;    -999;    4.8;   84.00;    5.6;    2.8;    1.5;eor
       3576;19760211;-999;-999;-999;    5;   0.8;   8;    4.200;   0;   3.3;   6.1;    -999;    3.0;   79.00;    7.5;    1.6;    2.2;eor
       3576;19760212;-999;-999;-999;    5;   7.1;   8;    0.800;   0;   6.0;   5.9;    -999;    2.2;   82.00;    4.4;   -1.1;   -2.7;eor
       3576;19760213;-999;-999;-999;    5;   1.5;   8;    0.000;   2;   8.0;   7.1;    -999;    4.2;   87.00;    5.5;    1.5;    0.0;eor
       3576;19760214;-999;-999;-999;    5;   1.4;   7;    0.000;   2;   8.0;   5.3;    -999;   -0.9;   90.00;    5.0;   -1.6;   -0.9;eor
       3576;19760215;-999;-999;-999;    5;   0.0;   0;    1.700;   1;   5.3;   4.5;    -999;   -1.2;   82.00;    0.2;   -2.6;   -2.8;eor
       3576;19760216;-999;-999;-999;    5;   0.0;   0;    0.000;   0;   8.0;   5.5;    -999;    0.9;   85.00;    2.5;   -1.6;   -2.0;eor
       3576;19760217;-999;-999;-999;    5;   0.0;   0;    0.000;   0;   8.0;   6.7;    -999;    3.4;   84.00;    5.3;    2.1;    1.5;eor
       3576;19760218;-999;-999;-999;    5;   0.0;   0;    0.000;   0;   8.0;   6.1;    -999;    2.7;   82.00;    4.0;    2.0;    1.6;eor
       3576;19760219;-999;-999;-999;    5;   0.0;   0;    7.400;   0;   4.0;   6.4;    -999;    3.5;   82.00;    8.3;   -1.6;   -3.5;eor
       3576;19760220;-999;-999;-999;    5;   0.0;   0;    5.000;   0;   3.0;   6.5;    -999;    3.5;   82.00;   10.6;   -1.0;   -1.5;eor
       3576;19760221;-999;-999;-999;    5;   0.0;   0;    5.600;   0;   6.0;   6.0;    -999;    2.4;   82.00;    5.5;   -1.8;   -3.8;eor
       3576;19760222;-999;-999;-999;    5;   0.0;   0;    1.100;   0;   6.7;   6.0;    -999;    2.0;   85.00;    6.0;   -1.4;   -2.6;eor
       3576;19760223;-999;-999;-999;    5;   0.0;   0;    0.000;   0;   7.3;   6.1;    -999;    0.9;   96.00;    2.2;   -2.8;   -5.0;eor
       3576;19760224;-999;-999;-999;    5;   0.8;   1;    0.000;   0;   8.0;   6.5;    -999;    2.0;   95.00;    3.1;   -3.2;   -3.9;eor
       3576;19760225;-999;-999;-999;    5;   0.0;   1;    3.800;   0;   4.7;   9.2;    -999;    7.6;   87.00;   12.6;    2.6;    2.5;eor
       3576;19760226;-999;-999;-999;    5;   0.0;   0;    6.800;   0;   1.0;   7.6;    -999;    5.6;   82.00;   11.6;   -0.9;   -2.5;eor
       3576;19760227;-999;-999;-999;    5;   0.0;   0;    3.200;   0;   4.0;   6.9;    -999;    3.8;   83.00;   10.0;    1.0;    0.1;eor
       3576;19760228;-999;-999;-999;    5;   0.0;   0;    2.600;   0;   2.7;   6.7;    -999;    2.6;   87.00;    7.7;    0.3;    1.9;eor
       3576;19760229;-999;-999;-999;    5;   0.0;   0;    5.600;   0;   0.0;   6.8;    -999;    6.2;   76.00;   15.5;   -3.0;   -4.5;eor
       3576;19760301;-999;-999;-999;    5;   0.0;   0;    8.800;   0;   2.7;   6.8;    -999;    6.5;   64.00;   13.0;    1.8;   -2.5;eor
       3576;19760302;-999;-999;-999;    5;   0.0;   0;    9.200;   0;   0.3;   6.1;    -999;    5.1;   72.00;   10.6;   -1.2;   -4.0;eor
       3576;19760303;-999;-999;-999;    5;   0.0;   0;    9.000;   0;   0.3;   4.8;    -999;    3.4;   66.00;   10.5;   -1.8;   -4.0;eor
       3576;19760304;-999;-999;-999;    5;   0.0;   0;    9.200;   0;   0.0;   3.6;    -999;    2.0;   52.00;    9.5;   -2.1;   -4.5;eor
       3576;19760305;-999;-999;-999;    5;   0.0;   0;    8.000;   0;   1.3;   3.3;    -999;   -0.8;   60.00;    4.0;   -4.4;   -7.0;eor
       3576;19760306;-999;-999;-999;    5;   0.0;   0;    7.200;   0;   6.3;   3.3;    -999;    0.0;   57.00;    3.5;   -5.0;   -7.0;eor
       3576;19760307;-999;-999;-999;    5;   0.0;   0;    2.100;   0;   4.3;   3.5;    -999;   -2.0;   65.00;    1.5;   -4.3;   -5.2;eor
       3576;19760308;-999;-999;-999;    5;   0.0;   0;    8.500;   0;   1.0;   3.3;    -999;   -2.5;   65.00;    3.0;   -5.9;   -6.8;eor
       3576;19760309;-999;-999;-999;    5;   0.0;   0;    5.100;   0;   4.0;   3.6;    -999;   -1.4;   67.00;    3.0;   -6.8;   -8.0;eor
       3576;19760310;-999;-999;-999;    5;   0.0;   0;    7.700;   0;   0.7;   3.3;    -999;   -2.0;   64.00;    3.5;   -7.0;   -8.5;eor
       3576;19760311;-999;-999;-999;    5;   0.0;   0;    8.700;   0;   1.0;   2.3;    -999;    0.4;   38.00;    6.0;   -7.7;   -8.8;eor
       3576;19760312;-999;-999;-999;    5;   2.2;   1;    2.600;   0;   6.7;   3.1;    -999;   -1.2;   55.00;    7.5;   -2.1;   -4.0;eor
       3576;19760313;-999;-999;-999;    5;   0.0;   0;    1.100;   0;   7.7;   7.3;    -999;    5.8;   81.00;   10.0;   -1.8;   -2.0;eor
       3576;19760314;-999;-999;-999;    5;   0.0;   1;    0.800;   0;   7.7;   7.3;    -999;    6.4;   76.00;   10.2;    3.7;    3.0;eor
       3576;19760315;-999;-999;-999;    5;   1.2;   1;    2.100;   0;   7.3;   7.6;    -999;    5.2;   86.00;   11.3;   -1.0;   -2.5;eor
       3576;19760316;-999;-999;-999;    5;   0.3;   1;    0.400;   0;   4.7;   8.1;    -999;    5.6;   88.00;   10.0;    1.0;    0.0;eor
       3576;19760317;-999;-999;-999;    5;   2.1;   1;    2.400;   0;   5.0;   7.6;    -999;    6.7;   76.00;   11.0;    3.5;    1.0;eor
       3576;19760318;-999;-999;-999;    5;   3.9;   1;    0.000;   0;   7.7;   9.2;    -999;    7.2;   90.00;    9.6;    4.0;    2.5;eor
       3576;19760319;-999;-999;-999;    5;   0.0;   0;    6.800;   0;   4.0;   5.6;    -999;    3.5;   68.00;    8.5;    0.2;    3.2;eor
       3576;19760320;-999;-999;-999;    5;   0.0;   0;    9.700;   0;   0.0;   3.9;    -999;    1.4;   60.00;    7.2;   -3.0;   -4.0;eor
       3576;19760321;-999;-999;-999;    5;   0.0;   0;   10.000;   0;   0.0;   3.2;    -999;   -0.8;   55.00;    5.0;   -6.0;   -7.5;eor
       3576;19760322;-999;-999;-999;    5;   0.0;   8;    7.600;   0;   4.0;   3.2;    -999;    0.8;   51.00;    8.0;   -5.0;   -7.0;eor
       3576;19760323;-999;-999;-999;    5;   0.0;   0;    2.500;   0;   7.0;   4.7;    -999;    3.4;   63.00;    7.0;   -1.3;   -1.5;eor
       3576;19760324;-999;-999;-999;    5;   0.0;   0;    9.200;   0;   0.0;   4.4;    -999;    3.2;   58.00;    9.5;   -0.6;   -1.5;eor
       3576;19760325;-999;-999;-999;    5;   2.2;   1;    0.000;   0;   8.0;   7.1;    -999;    7.0;   72.00;    7.8;    0.0;   -2.0;eor
