tmean_mean,precip_mean,moisture_mean,precip_mean_prev_2d_sum,tmean_mean_prev_2d_mean,precip_mean_prev_7d_sum,tmean_mean_prev_7d_mean,precip_mean_prev_30d_sum,tmean_mean_prev_30d_mean,precip_mean_prev_90d_sum,tmean_mean_prev_90d_mean,precip_mean_prev_1y_sum,tmean_mean_prev_1y_mean,precip_mean_prev_3y_sum,tmean_mean_prev_3y_mean,date
-4.428571428571428,0.35571428571428565,83.94444444444444,0.7135714285714285,-4.332142857142857,,,,,,,,,,,1971-01-03
-2.2204081632653065,0.0183673469387755,81.95238095238095,0.13408163265306114,-2.475510204081633,0.8260714285714285,-3.161734693877551,,,,,,,,,1971-01-10
2.248979591836735,0.009183673469387739,81.40476190476191,0.01836734693877543,1.9540816326530615,0.02571428571428565,0.2810495626822158,,,,,,,,,1971-01-17
7.761224489795919,2.573265306122449,85.23809523809526,4.040816326530612,7.426530612244899,7.319387755102041,5.376676384839651,,,,,,,,,1971-01-24
8.926530612244898,2.3693877551020406,79.54761904761905,5.844489795918366,9.21122448979592,23.532244897959185,9.512536443148688,35.84571428571429,3.4716666666666667,,,,,,,1971-01-31
4.512244897959184,0.48306122448979594,84.87755102040816,0.9183673469387746,4.598979591836737,5.989591836734695,5.7,37.001020408163264,4.704693877551021,,,,,,,1971-02-07
7.86734693877551,0.15244897959183673,79.9795918367347,0.35265306122448925,7.673469387755104,1.6420408163265303,6.462973760932945,38.50163265306122,6.442448979591837,,,,,,,1971-02-14
7.873469387755102,1.386734693877551,80.24489795918369,2.6853061224489787,7.91326530612245,6.82530612244898,8.146355685131194,42.03000000000001,7.453537414965987,,,,,,,1971-02-21
5.197959183673469,0.6079591836734693,71.67346938775509,1.2912244897959173,5.665306122448982,6.500204081632653,6.976093294460641,26.801632653061226,6.9806802721088435,,,,,,,1971-02-28
-0.6387755102040819,0.37469387755102046,70.38775510204081,0.7475510204081626,-0.6438775510204067,3.010408163265306,1.400874635568513,18.896326530612246,5.670068027210884,,,,,,,1971-03-07
5.773469387755101,1.2085714285714286,73.89795918367348,2.4318367346938774,5.146938775510207,6.0336734693877565,2.1717201166180757,22.722244897959182,4.873741496598639,,,,,,,1971-03-14
10.730612244897959,0.4775510204081632,73.6938775510204,0.9551020408163257,10.523469387755103,5.456938775510204,8.98134110787172,23.686530612244898,5.084557823129251,,,,,,,1971-03-21
9.1,1.329795918367347,71.36734693877551,2.6595918367346933,9.352040816326534,7.269795918367348,10.076967930029154,23.062040816326533,5.658231292517007,,,,,,,1971-03-28
11.438775510204081,0.0,66.91836734693878,0.0,11.15918367346939,3.206938775510204,10.01545189504373,22.714897959183677,7.2476870748299325,77.47200000000001,5.780539682539683,,,,,1971-04-04
16.414285714285715,0.28285714285714286,62.61224489795918,0.5657142857142853,16.310204081632655,1.8,14.57463556851312,20.165510204081635,10.527755102040816,78.6104081632653,6.994897959183674,,,,,1971-04-11
15.687755102040816,0.06979591836734693,50.42857142857143,0.1395918367346935,15.706122448979594,0.38571428571428573,16.12711370262391,13.617551020408163,12.553537414965987,78.77755102040817,8.180294784580498,,,,,1971-04-18
17.65918367346939,1.7375510204081626,60.9795918367347,2.2610204081632643,17.951020408163266,3.2528571428571422,17.37521865889213,11.305102040816326,14.178367346938776,72.23326530612245,9.04326530612245,,,,,1971-04-25
11.738775510204082,1.0873469387755104,66.42857142857143,3.38877551020408,11.54387755102041,14.387142857142857,13.423906705539357,19.82571428571428,15.094149659863945,63.67224489795918,9.35249433106576,,,,,1971-05-02
18.663265306122447,0.0,62.285714285714285,0.0,17.885714285714286,2.4171428571428573,14.851603498542273,21.008571428571425,15.502176870748299,61.67755102040816,10.102630385487528,,,,,1971-05-09
22.322448979591837,1.4859183673469387,63.775510204081634,2.9718367346938765,22.322448979591837,3.326326530612245,21.788046647230317,23.523061224489794,16.78278911564626,63.45183673469387,11.258526077097505,,,,,1971-05-16
23.248979591836733,4.0206122448979595,67.34693877551021,6.569999999999999,23.607142857142858,16.593061224489794,23.56793002915452,38.98469387755102,18.377414965986393,72.32693877551021,12.463015873015873,,,,,1971-05-23
17.589795918367347,4.1289795918367345,72.65306122448979,9.729183673469382,17.524489795918367,43.52326530612245,19.378717201166182,69.24857142857142,19.33972789115646,110.26102040816326,13.466530612244897,,,,,1971-05-30
22.014285714285712,2.172857142857143,71.6938775510204,3.8791836734693823,21.972448979591835,9.404081632653062,20.180174927113704,72.84673469387755,21.005850340136053,116.70244897959184,14.976984126984126,,,,,1971-06-06
18.763265306122445,0.9881632653061224,72.10204081632654,2.442857142857136,18.9,13.760816326530614,20.35276967930029,86.2530612244898,20.96673469387755,123.40469387755103,16.310226757369616,,,,,1971-06-13
17.408163265306122,3.693673469387755,73.38775510204081,7.214693877551014,17.228571428571428,17.66387755102041,17.62565597667638,90.92204081632653,19.665850340136053,136.33897959183673,16.941791383219954,,,,,1971-06-20
21.093877551020405,0.8779591836734696,64.38775510204081,1.7228571428571382,21.25306122448979,12.739591836734695,19.330320699708455,63.297551020408164,19.24904761904762,141.47632653061223,17.67702947845805,,,,,1971-06-27
19.448979591836736,3.1830612244897956,66.71428571428571,6.571836734693874,19.056122448979586,23.238367346938777,19.77813411078717,71.28183673469388,19.45176870748299,162.38938775510204,18.40403628117914,,,,,1971-07-04
27.43061224489796,0.0,52.89795918367347,0.0,27.059183673469388,3.6091836734693876,24.14810495626822,59.693877551020414,20.13251700680272,164.12142857142857,19.103242630385488,,,,,1971-07-11
