date,precip_mean,moisture_mean,tmean_mean,precip_std,moisture_std,tmean_std,precip_mean_prev_2d_sum,tmean_mean_prev_2d_mean,precip_mean_prev_7d_sum,tmean_mean_prev_7d_mean,precip_mean_prev_30d_sum,tmean_mean_prev_30d_mean,precip_mean_prev_90d_sum,tmean_mean_prev_90d_mean,precip_mean_prev_1y_sum,tmean_mean_prev_1y_mean,precip_mean_prev_3y_sum,tmean_mean_prev_3y_mean
2002-12-30,3.3623848286335325,84.40396825396826,0.8949346957769246,1.8495680905471814,3.2411203794578958,0.37015916845873464,5.063981831719006,1.2394604461433256,13.256541597550768,2.411531371970123,57.86510273928671,2.6601045878032132,179.7524656189915,5.718242412090274,668.1458161991868,10.099391029288126,2075.3299767966782,10.100710842609457
2003-01-06,1.2844665915433477,84.77527777777777,0.9454553865602003,1.0930267163612286,2.6823886486313606,0.40947948427057024,4.950710732370925,1.0893224809341642,14.919672496701356,0.8721861988820505,61.89159276404928,2.1832909899346697,181.52371192740864,4.858286856802764,667.2788524524728,10.095613216715902,2078.4764036925067,10.099562041444248
2003-01-13,0.4000681714380814,82.46285714285713,0.5355374961638322,1.1596671497343916,2.572076465303727,0.5692086281027379,1.0743182496108914,0.8988707364565589,8.431407143093264,1.244411117541764,56.93479577108721,1.752886924158136,171.3910650079274,4.121260225223649,663.8245960995602,10.104440413662992,2076.4673979365434,10.099036118116405
2003-01-20,0.24388296520403752,86.06484126984127,1.9366011080671262,0.48956987552916575,2.700251559450699,0.5277010948547108,1.4670534020333088,1.6677754758247212,7.622621815952231,1.5351918991529205,46.75921490709578,1.5736584672991742,164.83151741622848,3.5660493287928676,661.5586592168736,10.120554849277978,2075.205191749883,10.102607589938215
2003-01-27,2.0697751934812305,83.98865079365079,1.971079373017738,1.2720799227661752,2.1071575621490664,0.45550773247435955,4.6733297172554975,1.517840285708996,14.893755334163865,2.0242807013879975,50.931438621629724,1.4070470103679933,164.50805463420662,3.085318266522904,661.8980616438396,10.117964110273752,2072.5698783735247,10.101803967385365
2003-02-03,2.1953373897649917,82.16194444444444,1.0203193996034443,1.917857322000752,2.2807261581418694,0.40215554120628555,4.502106951360452,1.3879368277613842,8.687752981857882,1.4160951794339842,44.586248007438165,1.5239499081495003,162.14977854771948,2.6875802880051802,658.0682302194613,10.114324217090612,2068.183929494338,10.101086539510941
2003-02-10,2.4555135900458103,81.55559523809524,2.0236779871250428,1.1738566132736663,2.565573622472601,0.47653779103245214,3.685005529710318,2.2288069931927765,11.374461116201399,2.350651316632593,43.652909497786275,1.7693758383055203,161.04619986670727,2.4083589380511388,656.8339701570749,10.113209264261853,2066.9872562406335,10.09892342277353
2003-02-17,0.7526885689668217,78.39158730158731,0.5901507113340745,0.9237234329540057,2.0338485530221195,0.4766880914655912,1.8063519585934533,0.8737972639022894,10.779496783828318,1.6721228004162882,47.20251961808478,1.8525866978915169,154.60919497688923,2.1742724322832965,656.3817484135885,10.105111140729978,2068.5306925246455,10.09654684050665
2003-02-24,0.9275826543934751,78.1867857142857,2.8213585421701506,1.0921659644404516,2.3081943452692437,0.43916453891867896,1.4818954618966949,2.7742737463874767,9.760987287476244,2.158936582881957,45.276027886619346,1.8740107242323922,152.0995037724344,2.0613062609802006,655.4050253318899,10.100627895320512,2069.446478375163,10.094498280926702
2003-03-03,0.6033687751013307,75.1234126984127,4.775230415403422,0.9113692925657194,1.831990383644409,0.45654599631724746,1.660090563906048,4.6208913553511,7.623093854107433,4.001088581453732,44.04014599297385,2.4685156208404924,148.54253607710933,2.141543550693038,650.5092669132699,10.10704307601096,2065.168088068,10.093054634350345
2003-03-10,0.30347572401745926,71.88646825396826,5.536049713498573,1.3897049256869558,1.8936802980297103,0.3996830464094792,1.7703586788995782,5.53376249080781,8.300083186226242,4.811117239881822,40.14866664134856,3.098682347294072,143.2805582908085,2.2682282313112223,651.2923139711459,10.102064900795838,2068.7625052210183,10.092957979319987
2003-03-17,0.6908019712868175,73.74619047619048,6.070302341270175,1.193280468507841,2.0086953481319205,0.4656887298737004,1.744881478543515,6.324289640230816,11.29209649412688,5.9821339322665015,38.78261278053026,4.014017629439755,139.43324124391916,2.5400500497152723,652.6837312863823,10.104327368553342,2068.3361485862383,10.094448332950932
2003-03-24,1.0255174997806118,72.05277777777778,7.516864614169966,1.7424613023765387,1.9797871519491506,0.4240593063714527,3.556927341608121,7.37971919210171,11.026094963177208,6.743787063445333,39.72326395953446,5.210514507070223,135.2582237017087,2.8628480901660276,649.1105140539449,10.103481989605704,2066.921369551799,10.095373307650995
2003-03-31,0.0,72.40948412698413,7.6509617353861445,1.0219599126579795,1.7696670133519437,0.3709290238619744,0.8003716105139392,7.737953486995497,13.835007674996307,7.329908873083784,46.11337288243269,6.110347082381476,136.6802304683347,3.2720171358649175,650.1968578573504,10.10290444201112,2067.748348717651,10.09438988234241
2003-04-07,0.7439390255433074,67.4161111111111,9.771983804580774,1.2503367314475706,1.7844854322317742,0.492820452976868,2.3366641595281354,8.701143346328744,12.319131421607025,8.461176193760457,50.242689232807,7.0228855806502715,135.1341819475485,3.8595142349442266,652.5091582370517,10.099067206791952,2067.655368823127,10.094943157991686
2003-04-14,1.1087961189128948,65.53420634920636,8.50855493697863,0.9666691479115166,1.5933078025062701,0.41036577699952287,2.1027954539962317,7.956482712291529,9.042017978436249,8.249960943905188,47.9671335167603,7.604747026660833,135.35597173052355,4.400027630185286,646.900595368998,10.099136555420667,2064.7196321528672,10.09526146429297
