station_id,date,station_id_count,precip_mean,precip_min,precip_max,precip_std,tmean_mean,tmean_min,tmean_max,tmean_std,tmax_mean,tmax_min,tmax_max,tmax_std,tmin_mean,tmin_min,tmin_max,tmin_std,moisture_mean,moisture_min,moisture_max,moisture_std
377,2021-04-18,14,1.2428571428571427,0.0,12.3,3.2400651194107164,12.292857142857143,8.1,19.4,3.449741191120615,16.15,11.9,23.2,3.2923571168109005,8.428571428571429,4.7,14.7,3.2988176370023545,70.14285714285714,56.0,81.0,9.180725150319788
377,2021-05-02,14,1.5071428571428573,0.0,5.3,2.068988710871639,11.457142857142857,8.1,15.1,1.9318043720491296,15.592857142857143,12.4,20.0,2.272736163818772,7.885714285714286,4.6,12.1,2.4181547774020853,72.14285714285714,62.0,79.0,6.2862137663687125
377,2021-05-16,14,1.3214285714285714,0.0,7.2,2.6752939655667376,12.357142857142858,7.6,15.2,2.6305057383629555,16.892857142857142,12.8,20.4,2.5241797710312786,7.792857142857143,2.0,12.6,3.900584627919312,77.21428571428571,67.0,85.0,4.933068500960111
377,2021-05-30,14,1.5642857142857143,0.0,7.3,2.1546397674489643,7.971428571428571,3.9,11.5,2.049926291893882,10.935714285714285,5.4,14.2,2.927747136742396,5.164285714285714,1.9,8.3,2.11282062395533,80.14285714285714,71.0,86.0,4.865216302522394
377,2021-06-13,14,0.6214285714285713,0.0,2.4,0.9107719223304452,8.414285714285715,4.7,13.7,2.60586827191043,11.37857142857143,7.7,16.9,2.764661217645238,4.8428571428571425,-0.5,10.9,2.8462429448483313,76.42857142857143,65.0,87.0,5.98349377890525
377,2021-06-27,14,1.7428571428571427,0.0,8.8,3.1109519408087905,2.707142857142857,-1.0,8.3,2.7891173916090057,5.278571428571429,1.1,10.2,2.738101130746964,0.16428571428571434,-4.3,6.7,3.0429255009604828,78.42857142857143,75.0,86.0,3.1553199451155445
377,2021-07-11,14,3.371428571428571,0.0,16.0,5.769072525302295,2.0785714285714287,-0.7,5.5,2.111207664394434,3.742857142857143,0.5,7.0,2.229423618411196,0.24999999999999997,-2.0,4.1,1.9829077328315294,83.78571428571429,77.0,92.0,3.964817804109064
377,2021-07-25,14,0.5642857142857143,0.0,3.1,1.0111738364260259,1.9571428571428573,-3.1,9.2,3.9140210065302967,3.8000000000000003,-1.4,10.0,3.9948043179186556,-0.17857142857142852,-4.8,8.1,3.8868968384775835,78.07142857142857,63.0,90.0,9.40919587600168
377,2021-08-08,14,0.25,0.0,3.1,0.8271824280234495,-4.771428571428571,-8.4,-1.2,2.486711938230133,-2.142857142857143,-5.6,2.0,2.494213082537035,-7.628571428571428,-13.5,-3.2,3.1781534482556597,77.07142857142857,68.0,89.0,5.980278945311518
377,2021-08-22,14,3.307142857142857,0.0,17.0,5.900647198624687,1.6285714285714286,-1.2,5.0,2.050676650589928,4.55,0.2,9.6,2.93722789247067,-1.45,-6.5,1.1,2.160395262980294,80.92857142857143,73.0,90.0,5.398921341189517
