STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       3076;19470228;-999;-999;-999;    5;   1.5;   7;-999;   0;   8.0;   5.9;  984.00;    1.0;   90.00;    4.0;   -2.0;   -2.3;eor
       3076;19470301;-999;-999;-999;    5;   0.0;   0;-999;   2;   5.7;   3.7;  993.80;   -0.8;   64.00;    1.7;   -2.1;   -2.3;eor
       3076;19470302;-999;-999;-999;    5;   0.0;   0;-999;   0;   0.3;   3.5; 1003.00;   -1.8;   67.00;    2.7;   -5.2;   -8.3;eor
       3076;19470303;-999;-999;-999;    5;   0.0;   0;-999;   0;   4.0;   3.3; 1005.10;   -1.3;   65.00;    2.4;   -6.1;   -8.3;eor
       3076;19470304;-999;-999;-999;    5;  10.2;   1;-999;   0;   7.7;   5.2;  999.80;    0.0;   86.00;    3.5;   -3.7;   -5.3;eor
       3076;19470305;-999;-999;-999;    5;  19.1;   1;-999;   0;   8.0;   7.2;  983.60;    2.1;  100.00;    2.8;    0.2;    0.0;eor
       3076;19470306;-999;-999;-999;    5;   1.8;   1;-999;   0;   6.3;   8.7;  985.50;    7.5;   84.00;   13.0;    2.0;   -0.2;eor
       3076;19470307;-999;-999;-999;    5;   1.6;   8;-999;   0;   6.0;   5.6;  992.20;    0.1;   83.00;    7.0;   -2.0;   -0.5;eor
       3076;19470308;-999;-999;-999;    5;   0.0;   0;-999;   0;   0.7;   3.6; 1003.90;   -1.2;   65.00;    2.0;   -3.8;   -6.7;eor
       3076;19470309;-999;-999;-999;    5;   0.0;   0;-999;   0;   2.3;   5.1; 1010.30;    0.5;   80.00;    4.8;   -3.9;   -5.8;eor
       3076;19470310;-999;-999;-999;    5;  13.9;   8;-999;   0;   8.0;   6.7; 1001.50;    1.8;   94.00;    3.2;    0.0;   -3.3;eor
       3076;19470311;-999;-999;-999;    5;   2.4;   1;-999;   0;   7.7;   8.7;  988.40;    6.4;   87.00;   11.8;    1.7;   -0.2;eor
       3076;19470312;-999;-999;-999;    5;   0.0;   0;-999;   0;   8.0;   5.9; 1005.80;    0.4;   94.00;    4.8;    0.2;   -0.2;eor
       3076;19470313;-999;-999;-999;    5;   0.3;   1;-999;   0;   6.0;   7.7;  993.20;    4.9;   91.00;    7.0;    0.2;    0.0;eor
       3076;19470314;-999;-999;-999;    5;   1.3;   1;-999;   0;   7.7;  10.0;  986.30;   10.3;   77.00;   12.5;    5.8;    2.9;eor
       3076;19470315;-999;-999;-999;    5;   0.0;   0;-999;   0;   6.0;   4.0; 1010.80;    1.0;   63.00;    9.0;   -1.3;   -1.1;eor
       3076;19470316;-999;-999;-999;    5;   0.5;   1;-999;   0;   7.3;   6.8; 1001.60;    5.3;   76.00;   10.0;   -0.6;   -3.5;eor
       3076;19470317;-999;-999;-999;    5;   0.0;   0;-999;   0;   6.3;   8.9; 1000.00;   10.4;   70.00;   14.0;    5.2;    2.7;eor
       3076;19470318;-999;-999;-999;    5;  13.7;   1;-999;   0;   6.0;  10.0;  996.20;    9.6;   82.00;   17.0;    5.6;    2.7;eor
       3076;19470319;-999;-999;-999;    5;   2.5;   1;-999;   0;   7.7;   9.7;  990.00;    8.8;   87.00;   12.5;    7.0;    3.2;eor
       3076;19470320;-999;-999;-999;    5;   1.1;   1;-999;   0;   7.3;   9.3;  989.10;    8.0;   87.00;   10.3;    6.8;    3.8;eor
       3076;19470321;-999;-999;-999;    5;   1.3;   1;-999;   0;   8.0;  10.0;  993.40;   11.2;   77.00;   14.2;    6.5;    3.7;eor
       3076;19470322;-999;-999;-999;    5;   8.8;   1;-999;   0;   8.0;  12.4;  989.80;   10.6;   94.00;   13.2;   10.0;    9.2;eor
       3076;19470323;-999;-999;-999;    5;   4.4;   1;-999;   0;   6.0;  10.5;  991.60;    9.9;   85.00;   13.7;    7.9;    5.1;eor
       3076;19470324;-999;-999;-999;    5;   1.4;   1;-999;   0;   5.7;   9.7;  990.70;    9.6;   81.00;   12.9;    6.3;    3.4;eor
       3076;19470325;-999;-999;-999;    5;   0.0;   0;-999;   0;   3.3;   5.7; 1006.00;    5.4;   64.00;    9.5;    4.0;    3.9;eor
       3076;19470326;-999;-999;-999;    5;   0.0;   0;-999;   0;   5.7;   5.7; 1001.00;    5.5;   68.00;    9.3;   -0.2;   -4.9;eor
       3076;19470327;-999;-999;-999;    5;   0.0;   0;-999;   0;   3.0;   8.3;  995.90;    7.8;   79.00;   13.3;    2.8;    0.0;eor
       3076;19470328;-999;-999;-999;    5;   0.0;   0;-999;   0;   5.3;   8.7;  991.40;   12.8;   62.00;   18.9;    5.9;    2.6;eor
       3076;19470329;-999;-999;-999;    5;   0.6;   1;-999;   0;   8.0;  10.4;  983.40;   11.4;   76.00;   17.4;    9.5;    7.7;eor
       3076;19470330;-999;-999;-999;    5;   0.7;   1;-999;   0;   8.0;   9.2;  983.80;   10.2;   74.00;   14.8;    8.0;    4.7;eor
       3076;19470331;-999;-999;-999;    5;   0.6;   1;-999;   0;   4.0;   9.6;  988.80;   10.7;   75.00;   16.3;    8.0;    4.7;eor
       3076;19470401;-999;-999;-999;    5;   0.2;   1;-999;   0;   3.3;   9.1;  989.90;    8.9;   78.00;   13.4;    7.0;    4.2;eor
       3076;19470402;-999;-999;-999;    5;   3.0;   1;-999;   0;   7.7;   9.5;  989.20;    7.5;   90.00;   11.7;    5.5;    1.9;eor
       3076;19470403;-999;-999;-999;    5;   2.3;   1;-999;   0;   5.0;   9.9;  993.80;    9.9;   81.00;   14.0;    6.8;    2.9;eor
       3076;19470404;-999;-999;-999;    5;   0.3;   1;-999;   0;   5.3;   8.3;  992.00;   10.3;   68.00;   15.2;    6.8;    3.1;eor
       3076;19470405;-999;-999;-999;    5;   0.0;   1;-999;   0;   6.0;   6.4; 1013.90;    5.4;   71.00;    9.3;    4.6;    3.9;eor
       3076;19470406;-999;-999;-999;    5;   1.0;   1;-999;   0;   8.0;   9.6; 1009.60;   10.0;   81.00;   12.0;    3.0;    0.7;eor
       3076;19470407;-999;-999;-999;    5;   2.7;   1;-999;   0;   8.0;  10.7; 1008.20;   13.6;   69.00;   15.6;   12.0;   10.7;eor
       3076;19470408;-999;-999;-999;    5;   0.1;   1;-999;   0;   7.3;  10.9; 1005.20;   12.0;   75.00;   20.0;    9.2;    9.9;eor
       3076;19470409;-999;-999;-999;    5;   0.0;   0;-999;   0;   6.7;   7.3; 1012.30;    7.3;   70.00;   12.4;    5.2;    3.7;eor
       3076;19470410;-999;-999;-999;    5;   0.0;   0;-999;   0;   0.0;   5.3; 1024.80;    6.4;   60.00;   11.0;    0.5;   -4.3;eor
       3076;19470411;-999;-999;-999;    5;   0.0;   0;-999;   0;   0.0;   5.9; 1021.40;    8.1;   57.00;   12.5;    1.0;   -3.5;eor
       3076;19470412;-999;-999;-999;    5;   0.0;   0;-999;   0;   0.0;   5.5; 1017.20;   10.8;   46.00;   16.1;    2.8;   -1.3;eor
       3076;19470413;-999;-999;-999;    5;   0.0;   0;-999;   0;   0.0;   6.4; 1015.60;   11.0;   54.00;   17.8;    2.8;   -0.8;eor
       3076;19470414;-999;-999;-999;    5;   0.0;   0;-999;   0;   2.0;   8.7; 1014.20;   13.8;   58.00;   21.2;    4.5;    0.0;eor
       3076;19470415;-999;-999;-999;    5;   0.0;   0;-999;   0;   0.0;   8.1; 1016.60;   15.8;   50.00;   22.5;    8.0;    3.8;eor
       3076;19470416;-999;-999;-999;    5;   0.0;   0;-999;   0;   0.0;   9.5; 1013.50;   15.4;   58.00;   22.2;    6.7;    2.7;eor
       3076;19470417;-999;-999;-999;    5;   0.0;   0;-999;   0;   0.3;   8.8; 1007.00;   17.6;   47.00;   25.3;    9.7;    5.2;eor
       3076;19470418;-999;-999;-999;    5;   0.3;   1;-999;   0;   7.3;  13.6; 1006.60;   14.7;   81.00;   18.1;   11.5;    8.5;eor
       3076;19470419;-999;-999;-999;    5;   1.0;   1;-999;   0;   5.0;  12.7; 1005.10;   15.2;   75.00;   20.9;   10.3;    8.2;eor
       3076;19470420;-999;-999;-999;    5;   0.5;   1;-999;   0;   1.7;  11.2; 1005.90;   15.5;   66.00;   22.1;   10.3;    8.3;eor
       3076;19470421;-999;-999;-999;    5;   1.0;   1;-999;   0;   3.0;   9.1; 1010.00;   13.6;   60.00;   18.2;   10.8;    8.7;eor
       3076;19470422;-999;-999;-999;    5;   6.1;   1;-999;   0;   5.7;   8.7; 1003.10;   17.3;   49.00;   23.8;    7.3;    4.0;eor
       3076;19470423;-999;-999;-999;    5;   2.3;   1;-999;   0;   5.7;  10.0; 1005.90;   12.8;   68.00;   18.0;   10.7;   10.4;eor
       3076;19470424;-999;-999;-999;    5;   0.0;   0;-999;   0;   3.7;   7.6; 1012.30;   12.6;   52.00;   17.2;   10.0;    8.5;eor
       3076;19470425;-999;-999;-999;    5;   0.0;   0;-999;   0;   0.7;   9.1; 1015.50;   14.6;   58.00;   21.1;    6.9;    2.3;eor
       3076;19470426;-999;-999;-999;    5;   0.1;   1;-999;   0;   5.3;  11.2; 1012.40;   14.6;   64.00;   22.2;   12.4;    8.7;eor
       3076;19470427;-999;-999;-999;    5;   0.0;   0;-999;   0;   2.3;  12.1; 1009.00;   16.4;   68.00;   22.5;    6.6;    4.3;eor
       3076;19470428;-999;-999;-999;    5;   1.8;   1;-999;   0;   7.3;  10.4; 1005.10;   13.7;   64.00;   17.5;   11.9;   10.7;eor
       3076;19470429;-999;-999;-999;    5;   0.0;   0;-999;   0;   1.7;   7.9; 1009.00;   11.9;   58.00;   16.0;    7.7;    4.3;eor
       3076;19470430;-999;-999;-999;    5;   1.8;   1;-999;   0;   5.7;   7.9;  996.30;   11.4;   58.00;   15.2;    7.6;    4.7;eor
       3076;19470501;-999;-999;-999;    5;   0.8;   1;-999;   0;   4.0;   8.4; 1001.40;   10.3;   67.00;   14.8;    7.2;    6.7;eor
       3076;19470502;-999;-999;-999;    5;   0.0;   1;-999;   0;   8.0;   9.6;  997.10;   13.4;   63.00;   17.5;    8.8;    6.2;eor
       3076;19470503;-999;-999;-999;    5;   0.2;   1;-999;   0;   8.0;  12.1;  999.20;   15.4;   70.00;   18.5;   10.8;    7.7;eor
       3076;19470504;-999;-999;-999;    5;  10.1;   1;-999;   0;   5.3;  11.6; 1001.10;   12.8;   77.00;   15.7;   11.3;    7.9;eor
       3076;19470505;-999;-999;-999;    5;   2.3;   1;-999;   0;   8.0;  11.5; 1006.60;   10.2;   92.00;   12.4;    8.9;    9.0;eor
       3076;19470506;-999;-999;-999;    5;   0.0;   1;-999;   0;   8.0;  11.9; 1009.80;   11.6;   86.00;   15.3;    8.3;    7.2;eor
       3076;19470507;-999;-999;-999;    5;   0.0;   0;-999;   0;   0.7;  10.7; 1007.10;   16.0;   63.00;   21.4;    7.5;    4.6;eor
       3076;19470508;-999;-999;-999;    5;   0.0;   0;-999;   0;   0.7;  12.0; 1005.00;   18.4;   59.00;   24.6;    9.2;    5.7;eor
       3076;19470509;-999;-999;-999;    5;   0.0;   0;-999;   0;   0.3;  13.5; 1002.40;   19.9;   61.00;   26.3;   12.0;    8.2;eor
       3076;19470510;-999;-999;-999;    5;   0.0;   1;-999;   0;   4.7;  14.3; 1002.70;   17.2;   72.00;   20.9;   13.8;   10.2;eor
       3076;19470511;-999;-999;-999;    5;   0.0;   0;-999;   0;   3.7;  14.0; 1004.70;   20.0;   63.00;   25.4;   12.4;    9.7;eor
       3076;19470512;-999;-999;-999;    5;   0.0;   0;-999;   0;   2.3;  12.8; 1004.00;   21.1;   55.00;   26.7;   14.0;    9.2;eor
       3076;19470513;-999;-999;-999;    5;   0.0;   0;-999;   0;   4.3;  11.1; 1001.50;   20.6;   48.00;   27.1;   14.3;    9.7;eor
       3076;19470514;-999;-999;-999;    5;   4.6;   1;-999;   0;   2.0;  14.0;  996.70;   19.9;   61.00;   25.7;   12.9;    9.4;eor
       3076;19470515;-999;-999;-999;    5;   2.2;   1;-999;   0;   8.0;  15.9;  999.90;   14.8;   86.00;   21.7;   11.2;   14.4;eor
       3076;19470516;-999;-999;-999;    5;   4.7;   1;-999;   0;   8.0;  12.0; 1006.20;   10.7;   92.00;   12.7;    9.5;    8.3;eor
       3076;19470517;-999;-999;-999;    5;   6.1;   1;-999;   0;   5.3;  12.0; 1002.80;   13.4;   79.00;   19.2;    9.4;    7.7;eor
       3076;19470518;-999;-999;-999;    5;   1.6;   1;-999;   0;   6.0;  12.3; 1000.60;   12.4;   84.00;   16.8;   10.0;    8.7;eor
       3076;19470519;-999;-999;-999;    5;   7.2;   1;-999;   0;   7.0;  13.3; 1003.50;   14.3;   82.00;   18.3;   10.2;    7.5;eor
       3076;19470520;-999;-999;-999;    5;   0.0;   0;-999;   0;   2.0;  12.0; 1007.60;   15.0;   73.00;   19.5;    8.9;    6.9;eor
       3076;19470521;-999;-999;-999;    5;   0.0;   0;-999;   0;   3.3;  10.9; 1008.20;   16.7;   59.00;   21.5;    9.3;    6.6;eor
       3076;19470522;-999;-999;-999;    5;   0.5;   1;-999;   0;   7.3;  12.5; 1003.80;   17.2;   64.00;   22.2;   11.9;    9.6;eor
       3076;19470523;-999;-999;-999;    5;   3.3;   1;-999;   0;   7.3;  15.5;  997.90;   17.2;   79.00;   20.2;   13.6;   11.5;eor
       3076;19470524;-999;-999;-999;    5;   9.2;   1;-999;   0;   3.0;  15.2;  997.80;   16.6;   81.00;   20.8;   14.0;   12.5;eor
       3076;19470525;-999;-999;-999;    5;   0.0;   1;-999;   0;   4.3;  16.1; 1002.20;   19.2;   73.00;   23.6;   13.0;   11.4;eor
       3076;19470526;-999;-999;-999;    5;   0.0;   1;-999;   0;   0.7;  16.9; 1003.80;   21.8;   68.00;   27.8;   13.5;    9.7;eor
       3076;19470527;-999;-999;-999;    5;   2.5;   1;-999;   0;   5.3;  18.5; 1006.80;   21.5;   72.00;   27.4;   17.7;   14.7;eor
       3076;19470528;-999;-999;-999;    5;   0.0;   0;-999;   0;   0.3;  13.7; 1009.20;   20.3;   58.00;   24.8;   15.6;   13.7;eor
       3076;19470529;-999;-999;-999;    5;   0.0;   0;-999;   0;   0.0;  13.2; 1009.50;   21.2;   55.00;   25.7;   12.9;    9.9;eor
       3076;19470530;-999;-999;-999;    5;   0.0;   0;-999;   0;   0.0;  14.3; 1008.80;   22.7;   54.00;   26.9;   13.7;    9.7;eor
       3076;19470531;-999;-999;-999;    5;   0.0;   0;-999;   0;   0.0;  14.8; 1005.80;   23.1;   55.00;   28.0;   14.4;    8.7;eor
       3076;19470601;-999;-999;-999;    5;   0.0;   1;-999;   0;   3.7;  18.1; 1005.00;   23.9;   61.00;   30.0;   17.0;   13.1;eor
       3076;19470602;-999;-999;-999;    5;   0.0;   0;-999;   0;   0.3;  18.4; 1003.20;   25.7;   59.00;   30.8;   16.8;   12.8;eor
       3076;19470603;-999;-999;-999;    5;   0.0;   0;-999;   0;   0.3;  18.8;  999.80;   26.7;   56.00;   32.2;   18.9;   13.9;eor
       3076;19470604;-999;-999;-999;    5;   4.1;   1;-999;   0;   3.0;  17.1;  996.70;   24.1;   56.00;   32.5;   19.4;   14.6;eor
       3076;19470605;-999;-999;-999;    5;   0.8;   1;-999;   0;   4.3;  13.3; 1000.70;   18.0;   64.00;   21.3;   16.0;   16.0;eor
       3076;19470606;-999;-999;-999;    5;   9.0;   1;-999;   0;   7.0;  13.6;  998.30;   13.4;   85.00;   17.0;   12.0;   12.3;eor
       3076;19470607;-999;-999;-999;    5;   7.9;   1;-999;   0;   6.7;  11.5; 1005.80;   13.8;   72.00;   18.1;    9.9;    8.1;eor
       3076;19470608;-999;-999;-999;    5;   0.7;   1;-999;   0;   6.7;  12.0; 1008.60;   16.0;   66.00;   19.2;   11.9;   11.2;eor
       3076;19470609;-999;-999;-999;    5;   0.1;   1;-999;   0;   4.3;  11.3; 1011.00;   14.6;   68.00;   18.6;   12.7;   10.7;eor
       3076;19470610;-999;-999;-999;    5;   0.0;   0;-999;   0;   1.3;  10.3; 1014.00;   15.4;   60.00;   20.3;   10.0;    5.7;eor
       3076;19470611;-999;-999;-999;    5;   0.0;   0;-999;   0;   2.3;  10.5; 1007.10;   16.2;   59.00;   20.2;    8.6;    4.2;eor
       3076;19470612;-999;-999;-999;    5;   0.0;   0;-999;   0;   2.3;  11.2; 1000.30;   17.0;   59.00;   20.9;   12.0;    6.4;eor
       3076;19470613;-999;-999;-999;    5;   0.7;   1;-999;   0;   3.3;  13.7;  997.20;   18.5;   66.00;   24.5;    9.7;    6.5;eor
       3076;19470614;-999;-999;-999;    5;   2.2;   1;-999;   0;   5.3;  13.7;  995.80;   20.6;   58.00;   25.0;   15.3;   14.6;eor
       3076;19470615;-999;-999;-999;    5;   8.4;   1;-999;   0;   5.3;  14.1;  998.20;   15.2;   81.00;   21.0;   13.0;   14.2;eor
       3076;19470616;-999;-999;-999;    5;   0.0;   0;-999;   0;   1.3;  12.0; 1010.70;   15.6;   68.00;   20.7;   11.0;    7.6;eor
       3076;19470617;-999;-999;-999;    5;   0.0;   0;-999;   0;   0.0;  12.1; 1009.90;   18.2;   60.00;   24.0;    9.9;    5.7;eor
       3076;19470618;-999;-999;-999;    5;   0.0;   0;-999;   0;   0.0;  11.5; 1005.20;   20.4;   51.00;   25.5;   11.2;    6.6;eor
       3076;19470619;-999;-999;-999;    5;   0.3;   1;-999;   0;   6.0;  15.7; 1004.60;   20.1;   68.00;   25.7;   14.0;    9.2;eor
       3076;19470620;-999;-999;-999;    5;   0.2;   1;-999;   0;   5.0;  20.4; 1005.10;   21.5;   80.00;   26.0;   17.4;   14.7;eor
       3076;19470621;-999;-999;-999;    5;   6.1;   1;-999;   0;   7.3;  18.5; 1002.60;   21.4;   71.00;   25.8;   18.4;   15.6;eor
       3076;19470622;-999;-999;-999;    5;   6.1;   1;-999;   0;   7.0;  16.5; 1002.70;   16.7;   84.00;   21.5;   14.9;   14.7;eor
       3076;19470623;-999;-999;-999;    5;   0.0;   0;-999;   0;   0.7;  13.3; 1008.40;   17.0;   70.00;   21.5;   11.3;    9.6;eor
       3076;19470624;-999;-999;-999;    5;   0.0;   0;-999;   0;   0.0;  15.2; 1006.80;   20.2;   67.00;   24.5;   12.0;    8.7;eor
