Mst.-ID;Kurzname;Name;Datum;Abstich (m unter MP);Wasserspiegel (m ü. NN);Wasserspiegel (m unter GOK);Wassertemperatur (°C);
14077;544179;LAMPERTHEIM;Dec 13, 1976;4.4;86.23;3.96;0;
14077;544179;LAMPERTHEIM;Dec 20, 1976;4.42;86.21;3.98;0;
14077;544179;LAMPERTHEIM;Dec 27, 1976;4.44;86.19;4;0;
14077;544179;LAMPERTHEIM;Jan 3, 1977;4.44;86.19;4;0;
14077;544179;LAMPERTHEIM;Jan 10, 1977;4.44;86.19;4;0;
14077;544179;LAMPERTHEIM;Jan 17, 1977;4.45;86.18;4.01;0;
14077;544179;LAMPERTHEIM;Jan 24, 1977;4.45;86.18;4.01;0;
14077;544179;LAMPERTHEIM;Jan 31, 1977;4.45;86.18;4.01;0;
14077;544179;LAMPERTHEIM;Feb 7, 1977;4.44;86.19;4;0;
14077;544179;LAMPERTHEIM;Feb 14, 1977;4.42;86.21;3.98;0;
14077;544179;LAMPERTHEIM;Feb 21, 1977;4.38;86.25;3.94;0;
14077;544179;LAMPERTHEIM;Feb 28, 1977;4.35;86.28;3.91;0;
14077;544179;LAMPERTHEIM;Mar 7, 1977;4.34;86.29;3.9;0;
14077;544179;LAMPERTHEIM;Mar 14, 1977;4.34;86.29;3.9;0;
14077;544179;LAMPERTHEIM;Mar 21, 1977;4.33;86.3;3.89;0;
14077;544179;LAMPERTHEIM;Mar 28, 1977;4.32;86.31;3.88;0;
14077;544179;LAMPERTHEIM;Apr 4, 1977;4.31;86.32;3.87;0;
14077;544179;LAMPERTHEIM;Apr 11, 1977;4.31;86.32;3.87;0;
14077;544179;LAMPERTHEIM;Apr 18, 1977;4.3;86.33;3.86;0;
14077;544179;LAMPERTHEIM;Apr 25, 1977;4.3;86.33;3.86;0;
14077;544179;LAMPERTHEIM;May 2, 1977;4.3;86.33;3.86;0;
14077;544179;LAMPERTHEIM;May 9, 1977;4.3;86.33;3.86;0;
14077;544179;LAMPERTHEIM;May 16, 1977;4.31;86.32;3.87;0;
14077;544179;LAMPERTHEIM;May 23, 1977;4.31;86.32;3.87;0;
14077;544179;LAMPERTHEIM;May 30, 1977;4.32;86.31;3.88;0;
14077;544179;LAMPERTHEIM;Jun 6, 1977;4.33;86.3;3.89;0;
14077;544179;LAMPERTHEIM;Jun 13, 1977;4.32;86.31;3.88;0;
14077;544179;LAMPERTHEIM;Jun 20, 1977;4.32;86.31;3.88;0;
14077;544179;LAMPERTHEIM;Jun 27, 1977;4.33;86.3;3.89;0;
14077;544179;LAMPERTHEIM;Jul 4, 1977;4.34;86.29;3.9;0;
14077;544179;LAMPERTHEIM;Jul 11, 1977;4.34;86.29;3.9;0;
14077;544179;LAMPERTHEIM;Jul 18, 1977;4.33;86.3;3.89;0;
14077;544179;LAMPERTHEIM;Jul 25, 1977;4.38;86.25;3.94;0;
14077;544179;LAMPERTHEIM;Aug 1, 1977;4.35;86.28;3.91;0;
14077;544179;LAMPERTHEIM;Aug 8, 1977;4.37;86.26;3.93;0;
14077;544179;LAMPERTHEIM;Aug 15, 1977;4.39;86.24;3.95;0;
14077;544179;LAMPERTHEIM;Aug 22, 1977;4.36;86.27;3.92;0;
14077;544179;LAMPERTHEIM;Aug 29, 1977;4.35;86.28;3.91;0;
14077;544179;LAMPERTHEIM;Sep 5, 1977;4.36;86.27;3.92;0;
14077;544179;LAMPERTHEIM;Sep 12, 1977;4.36;86.27;3.92;0;
14077;544179;LAMPERTHEIM;Sep 19, 1977;4.39;86.24;3.95;0;
14077;544179;LAMPERTHEIM;Sep 26, 1977;4.4;86.23;3.96;0;
14077;544179;LAMPERTHEIM;Oct 3, 1977;4.41;86.22;3.97;0;
14077;544179;LAMPERTHEIM;Oct 10, 1977;4.41;86.22;3.97;0;
14077;544179;LAMPERTHEIM;Oct 17, 1977;4.42;86.21;3.98;0;
14077;544179;LAMPERTHEIM;Oct 24, 1977;4.42;86.21;3.98;0;
14077;544179;LAMPERTHEIM;Oct 31, 1977;4.43;86.2;3.99;0;
14077;544179;LAMPERTHEIM;Nov 7, 1977;4.42;86.21;3.98;0;
14077;544179;LAMPERTHEIM;Nov 14, 1977;4.43;86.2;3.99;0;
14077;544179;LAMPERTHEIM;Nov 21, 1977;4.43;86.2;3.99;0;
14077;544179;LAMPERTHEIM;Nov 28, 1977;4.44;86.19;4;0;
14077;544179;LAMPERTHEIM;Dec 5, 1977;4.45;86.18;4.01;0;
14077;544179;LAMPERTHEIM;Dec 12, 1977;4.45;86.18;4.01;0;
14077;544179;LAMPERTHEIM;Dec 19, 1977;4.44;86.19;4;0;
14077;544179;LAMPERTHEIM;Dec 26, 1977;4.43;86.2;3.99;0;
14077;544179;LAMPERTHEIM;Jan 2, 1978;4.44;86.19;4;0;
14077;544179;LAMPERTHEIM;Jan 9, 1978;4.45;86.18;4.01;0;
14077;544179;LAMPERTHEIM;Jan 16, 1978;4.46;86.17;4.02;0;
14077;544179;LAMPERTHEIM;Jan 23, 1978;4.46;86.17;4.02;0;
14077;544179;LAMPERTHEIM;Jan 30, 1978;4.47;86.16;4.03;0;
14077;544179;LAMPERTHEIM;Feb 6, 1978;4.46;86.17;4.02;0;
14077;544179;LAMPERTHEIM;Feb 13, 1978;4.45;86.18;4.01;0;
14077;544179;LAMPERTHEIM;Feb 20, 1978;4.46;86.17;4.02;0;
14077;544179;LAMPERTHEIM;Feb 27, 1978;4.46;86.17;4.02;0;
14077;544179;LAMPERTHEIM;Mar 6, 1978;4.45;86.18;4.01;0;
14077;544179;LAMPERTHEIM;Mar 13, 1978;4.45;86.18;4.01;0;
14077;544179;LAMPERTHEIM;Mar 20, 1978;4.44;86.19;4;0;
14077;544179;LAMPERTHEIM;Mar 27, 1978;4.43;86.2;3.99;0;
14077;544179;LAMPERTHEIM;Apr 3, 1978;4.41;86.22;3.97;0;
14077;544179;LAMPERTHEIM;Apr 10, 1978;4.4;86.23;3.96;0;
14077;544179;LAMPERTHEIM;Apr 17, 1978;4.4;86.23;3.96;0;
14077;544179;LAMPERTHEIM;Apr 24, 1978;4.41;86.22;3.97;0;
14077;544179;LAMPERTHEIM;May 1, 1978;4.34;86.29;3.9;0;
14077;544179;LAMPERTHEIM;May 8, 1978;4.24;86.39;3.8;0;
14077;544179;LAMPERTHEIM;May 15, 1978;4.21;86.42;3.77;0;
14077;544179;LAMPERTHEIM;May 22, 1978;4.19;86.44;3.75;0;
14077;544179;LAMPERTHEIM;May 29, 1978;4.01;86.62;3.57;0;
14077;544179;LAMPERTHEIM;Jun 5, 1978;3.85;86.78;3.41;0;
14077;544179;LAMPERTHEIM;Jun 12, 1978;3.83;86.8;3.39;0;
14077;544179;LAMPERTHEIM;Jun 19, 1978;3.8;86.83;3.36;0;
14077;544179;LAMPERTHEIM;Jun 26, 1978;3.78;86.85;3.34;0;
14077;544179;LAMPERTHEIM;Jul 3, 1978;3.76;86.87;3.32;0;
14077;544179;LAMPERTHEIM;Jul 10, 1978;3.75;86.88;3.31;0;
14077;544179;LAMPERTHEIM;Jul 17, 1978;3.74;86.89;3.3;0;
14077;544179;LAMPERTHEIM;Jul 24, 1978;3.76;86.87;3.32;0;
14077;544179;LAMPERTHEIM;Jul 31, 1978;3.78;86.85;3.34;0;
14077;544179;LAMPERTHEIM;Aug 7, 1978;3.77;86.86;3.33;0;
14077;544179;LAMPERTHEIM;Aug 14, 1978;3.78;86.85;3.34;0;
14077;544179;LAMPERTHEIM;Aug 21, 1978;3.8;86.83;3.36;0;
14077;544179;LAMPERTHEIM;Aug 28, 1978;3.83;86.8;3.39;0;
14077;544179;LAMPERTHEIM;Sep 4, 1978;3.83;86.8;3.39;0;
14077;544179;LAMPERTHEIM;Sep 11, 1978;3.83;86.8;3.39;0;
14077;544179;LAMPERTHEIM;Sep 18, 1978;3.84;86.79;3.4;0;
14077;544179;LAMPERTHEIM;Sep 25, 1978;3.85;86.78;3.41;0;
14077;544179;LAMPERTHEIM;Oct 2, 1978;3.86;86.77;3.42;0;
14077;544179;LAMPERTHEIM;Oct 9, 1978;3.86;86.77;3.42;0;
14077;544179;LAMPERTHEIM;Oct 16, 1978;3.87;86.76;3.43;0;
14077;544179;LAMPERTHEIM;Oct 23, 1978;3.88;86.75;3.44;0;
14077;544179;LAMPERTHEIM;Oct 30, 1978;3.89;86.74;3.45;0;
14077;544179;LAMPERTHEIM;Nov 6, 1978;3.89;86.74;3.45;0;
14077;544179;LAMPERTHEIM;Nov 13, 1978;3.89;86.74;3.45;0;
14077;544179;LAMPERTHEIM;Nov 20, 1978;3.9;86.73;3.46;0;
14077;544179;LAMPERTHEIM;Nov 27, 1978;3.89;86.74;3.45;0;
14077;544179;LAMPERTHEIM;Dec 4, 1978;3.88;86.75;3.44;0;
14077;544179;LAMPERTHEIM;Dec 11, 1978;3.89;86.74;3.45;0;
14077;544179;LAMPERTHEIM;Dec 18, 1978;3.91;86.72;3.47;0;
14077;544179;LAMPERTHEIM;Dec 25, 1978;3.9;86.73;3.46;0;
14077;544179;LAMPERTHEIM;Jan 1, 1979;3.87;86.76;3.43;0;
14077;544179;LAMPERTHEIM;Jan 8, 1979;3.88;86.75;3.44;0;
14077;544179;LAMPERTHEIM;Jan 15, 1979;3.89;86.74;3.45;0;
14077;544179;LAMPERTHEIM;Jan 22, 1979;3.88;86.75;3.44;0;
14077;544179;LAMPERTHEIM;Jan 29, 1979;3.86;86.77;3.42;0;
14077;544179;LAMPERTHEIM;Feb 5, 1979;3.84;86.79;3.4;0;
14077;544179;LAMPERTHEIM;Feb 12, 1979;3.82;86.81;3.38;0;
14077;544179;LAMPERTHEIM;Feb 19, 1979;3.83;86.8;3.39;0;
14077;544179;LAMPERTHEIM;Feb 26, 1979;3.85;86.78;3.41;0;
14077;544179;LAMPERTHEIM;Mar 5, 1979;3.83;86.8;3.39;0;
14077;544179;LAMPERTHEIM;Mar 12, 1979;3.81;86.82;3.37;0;
14077;544179;LAMPERTHEIM;Mar 19, 1979;3.8;86.83;3.36;0;
14077;544179;LAMPERTHEIM;Mar 26, 1979;3.78;86.85;3.34;0;
14077;544179;LAMPERTHEIM;Apr 2, 1979;3.77;86.86;3.33;0;
14077;544179;LAMPERTHEIM;Apr 9, 1979;3.76;86.87;3.32;0;
14077;544179;LAMPERTHEIM;Apr 16, 1979;3.74;86.89;3.3;0;
14077;544179;LAMPERTHEIM;Apr 23, 1979;3.72;86.91;3.28;0;
14077;544179;LAMPERTHEIM;Apr 30, 1979;3.7;86.93;3.26;0;
14077;544179;LAMPERTHEIM;May 7, 1979;3.71;86.92;3.27;0;
14077;544179;LAMPERTHEIM;May 14, 1979;3.71;86.92;3.27;0;
14077;544179;LAMPERTHEIM;May 21, 1979;3.7;86.93;3.26;0;
14077;544179;LAMPERTHEIM;May 28, 1979;3.69;86.94;3.25;0;
14077;544179;LAMPERTHEIM;Jun 4, 1979;3.68;86.95;3.24;0;
14077;544179;LAMPERTHEIM;Jun 11, 1979;3.68;86.95;3.24;0;
14077;544179;LAMPERTHEIM;Jun 18, 1979;3.69;86.94;3.25;0;
14077;544179;LAMPERTHEIM;Jun 25, 1979;3.71;86.92;3.27;0;
14077;544179;LAMPERTHEIM;Jul 2, 1979;3.73;86.9;3.29;0;
14077;544179;LAMPERTHEIM;Jul 9, 1979;3.72;86.91;3.28;0;
14077;544179;LAMPERTHEIM;Jul 16, 1979;3.73;86.9;3.29;0;
14077;544179;LAMPERTHEIM;Jul 23, 1979;3.74;86.89;3.3;0;
14077;544179;LAMPERTHEIM;Jul 30, 1979;3.74;86.89;3.3;0;
14077;544179;LAMPERTHEIM;Aug 6, 1979;3.75;86.88;3.31;0;
14077;544179;LAMPERTHEIM;Aug 13, 1979;3.76;86.87;3.32;0;
14077;544179;LAMPERTHEIM;Aug 20, 1979;3.78;86.85;3.34;0;
14077;544179;LAMPERTHEIM;Aug 27, 1979;3.81;86.82;3.37;0;
14077;544179;LAMPERTHEIM;Sep 3, 1979;3.81;86.82;3.37;0;
14077;544179;LAMPERTHEIM;Sep 10, 1979;3.82;86.81;3.38;0;
14077;544179;LAMPERTHEIM;Sep 17, 1979;3.82;86.81;3.38;0;
14077;544179;LAMPERTHEIM;Sep 24, 1979;3.81;86.82;3.37;0;
14077;544179;LAMPERTHEIM;Oct 1, 1979;3.83;86.8;3.39;0;
14077;544179;LAMPERTHEIM;Oct 8, 1979;3.85;86.78;3.41;0;
14077;544179;LAMPERTHEIM;Oct 15, 1979;3.85;86.78;3.41;0;
14077;544179;LAMPERTHEIM;Oct 22, 1979;3.86;86.77;3.42;0;
14077;544179;LAMPERTHEIM;Oct 29, 1979;3.85;86.78;3.41;0;
14077;544179;LAMPERTHEIM;Nov 5, 1979;3.82;86.81;3.38;0;
14077;544179;LAMPERTHEIM;Nov 12, 1979;3.84;86.79;3.4;0;
14077;544179;LAMPERTHEIM;Nov 19, 1979;3.85;86.78;3.41;0;
14077;544179;LAMPERTHEIM;Nov 26, 1979;3.83;86.8;3.39;0;
14077;544179;LAMPERTHEIM;Dec 3, 1979;3.81;86.82;3.37;0;
14077;544179;LAMPERTHEIM;Dec 10, 1979;3.87;86.76;3.43;0;
14077;544179;LAMPERTHEIM;Dec 17, 1979;3.92;86.71;3.48;0;
14077;544179;LAMPERTHEIM;Dec 24, 1979;3.94;86.69;3.5;0;
14077;544179;LAMPERTHEIM;Dec 31, 1979;3.91;86.72;3.47;0;
14077;544179;LAMPERTHEIM;Jan 7, 1980;3.88;86.75;3.44;0;
14077;544179;LAMPERTHEIM;Jan 14, 1980;3.85;86.78;3.41;0;
14077;544179;LAMPERTHEIM;Jan 21, 1980;3.84;86.79;3.4;0;
14077;544179;LAMPERTHEIM;Jan 28, 1980;3.83;86.8;3.39;0;
14077;544179;LAMPERTHEIM;Feb 4, 1980;3.82;86.81;3.38;0;
14077;544179;LAMPERTHEIM;Feb 11, 1980;3.82;86.81;3.38;0;
14077;544179;LAMPERTHEIM;Feb 18, 1980;3.8;86.83;3.36;0;
14077;544179;LAMPERTHEIM;Feb 25, 1980;3.78;86.85;3.34;0;
14077;544179;LAMPERTHEIM;Mar 3, 1980;3.77;86.86;3.33;0;
14077;544179;LAMPERTHEIM;Mar 10, 1980;3.77;86.86;3.33;0;
14077;544179;LAMPERTHEIM;Mar 17, 1980;3.76;86.87;3.32;0;
14077;544179;LAMPERTHEIM;Mar 24, 1980;3.77;86.86;3.33;0;
14077;544179;LAMPERTHEIM;Mar 31, 1980;3.77;86.86;3.33;0;
14077;544179;LAMPERTHEIM;Apr 7, 1980;3.76;86.87;3.32;0;
14077;544179;LAMPERTHEIM;Apr 14, 1980;3.76;86.87;3.32;0;
14077;544179;LAMPERTHEIM;Apr 21, 1980;3.76;86.87;3.32;0;
14077;544179;LAMPERTHEIM;Apr 28, 1980;3.74;86.89;3.3;0;
14077;544179;LAMPERTHEIM;May 5, 1980;3.73;86.9;3.29;0;
14077;544179;LAMPERTHEIM;May 12, 1980;3.74;86.89;3.3;0;
14077;544179;LAMPERTHEIM;May 19, 1980;3.76;86.87;3.32;0;
14077;544179;LAMPERTHEIM;May 26, 1980;3.76;86.87;3.32;0;
14077;544179;LAMPERTHEIM;Jun 2, 1980;3.74;86.89;3.3;0;
14077;544179;LAMPERTHEIM;Jun 9, 1980;3.7;86.93;3.26;0;
14077;544179;LAMPERTHEIM;Jun 16, 1980;3.65;86.98;3.21;0;
14077;544179;LAMPERTHEIM;Jun 23, 1980;3.65;86.98;3.21;0;
14077;544179;LAMPERTHEIM;Jun 30, 1980;3.65;86.98;3.21;0;
14077;544179;LAMPERTHEIM;Jul 7, 1980;3.6;87.03;3.16;0;
14077;544179;LAMPERTHEIM;Jul 14, 1980;3.54;87.09;3.1;0;
14077;544179;LAMPERTHEIM;Jul 21, 1980;3.42;87.21;2.98;0;
14077;544179;LAMPERTHEIM;Jul 28, 1980;3.42;87.21;2.98;0;
14077;544179;LAMPERTHEIM;Aug 4, 1980;3.42;87.21;2.98;0;
14077;544179;LAMPERTHEIM;Aug 11, 1980;3.42;87.21;2.98;0;
14077;544179;LAMPERTHEIM;Aug 18, 1980;3.44;87.19;3;0;
14077;544179;LAMPERTHEIM;Aug 25, 1980;3.47;87.16;3.03;0;
14077;544179;LAMPERTHEIM;Sep 1, 1980;3.41;87.22;2.97;0;
14077;544179;LAMPERTHEIM;Sep 8, 1980;3.39;87.24;2.95;0;
14077;544179;LAMPERTHEIM;Sep 15, 1980;3.4;87.23;2.96;0;
14077;544179;LAMPERTHEIM;Sep 22, 1980;3.41;87.22;2.97;0;
14077;544179;LAMPERTHEIM;Sep 29, 1980;3.4;87.23;2.96;0;
14077;544179;LAMPERTHEIM;Oct 6, 1980;3.41;87.22;2.97;0;
14077;544179;LAMPERTHEIM;Oct 13, 1980;3.48;87.15;3.04;0;
14077;544179;LAMPERTHEIM;Oct 20, 1980;3.6;87.03;3.16;0;
14077;544179;LAMPERTHEIM;Oct 27, 1980;3.72;86.91;3.28;0;
14077;544179;LAMPERTHEIM;Nov 3, 1980;3.77;86.86;3.33;0;
14077;544179;LAMPERTHEIM;Nov 10, 1980;3.83;86.8;3.39;0;
14077;544179;LAMPERTHEIM;Nov 17, 1980;3.87;86.76;3.43;0;
14077;544179;LAMPERTHEIM;Nov 24, 1980;3.9;86.73;3.46;0;
14077;544179;LAMPERTHEIM;Dec 1, 1980;3.93;86.7;3.49;0;
14077;544179;LAMPERTHEIM;Dec 8, 1980;3.94;86.69;3.5;0;
14077;544179;LAMPERTHEIM;Dec 15, 1980;3.95;86.68;3.51;0;
14077;544179;LAMPERTHEIM;Dec 22, 1980;3.98;86.65;3.54;0;
14077;544179;LAMPERTHEIM;Dec 29, 1980;4;86.63;3.56;0;
14077;544179;LAMPERTHEIM;Jan 5, 1981;4.01;86.62;3.57;0;
14077;544179;LAMPERTHEIM;Jan 12, 1981;4.01;86.62;3.57;0;
