Mst.-ID;Kurzname;Name;Datum;Abstich (m unter MP);Wasserspiegel (m ü. NN);Wasserspiegel (m unter GOK);Wassertemperatur (°C);
13626;544226;LORSCH;Jan 1, 1979;1.63;93.92;1.48;0;
13626;544226;LORSCH;Jan 8, 1979;1.6;93.95;1.45;0;
13626;544226;LORSCH;Jan 22, 1979;1.7;93.85;1.55;0;
13626;544226;LORSCH;Jan 29, 1979;1.75;93.8;1.6;0;
13626;544226;LORSCH;Feb 5, 1979;1.44;94.11;1.29;0;
13626;544226;LORSCH;Feb 12, 1979;1.48;94.07;1.33;0;
13626;544226;LORSCH;Feb 19, 1979;1.61;93.94;1.46;0;
13626;544226;LORSCH;Feb 26, 1979;1.8;93.75;1.65;0;
13626;544226;LORSCH;Mar 5, 1979;1.79;93.76;1.64;0;
13626;544226;LORSCH;Mar 12, 1979;1.29;94.26;1.14;0;
13626;544226;LORSCH;Mar 19, 1979;1.5;94.05;1.35;0;
13626;544226;LORSCH;Mar 26, 1979;1.74;93.81;1.59;0;
13626;544226;LORSCH;Apr 2, 1979;1.74;93.81;1.59;0;
13626;544226;LORSCH;Apr 9, 1979;1.77;93.78;1.62;0;
13626;544226;LORSCH;Apr 16, 1979;1.9;93.65;1.75;0;
13626;544226;LORSCH;Apr 23, 1979;1.87;93.68;1.72;0;
13626;544226;LORSCH;Apr 30, 1979;1.68;93.87;1.53;0;
13626;544226;LORSCH;May 7, 1979;1.78;93.77;1.63;0;
13626;544226;LORSCH;May 14, 1979;1.92;93.63;1.77;0;
13626;544226;LORSCH;May 21, 1979;1.92;93.63;1.77;0;
13626;544226;LORSCH;May 28, 1979;1.95;93.6;1.8;0;
13626;544226;LORSCH;Jun 5, 1979;1.98;93.57;1.83;0;
13626;544226;LORSCH;Jun 11, 1979;2.02;93.53;1.87;0;
13626;544226;LORSCH;Jun 18, 1979;2.08;93.47;1.93;0;
13626;544226;LORSCH;Jun 25, 1979;2.09;93.46;1.94;0;
13626;544226;LORSCH;Jul 2, 1979;2.13;93.42;1.98;0;
13626;544226;LORSCH;Jul 9, 1979;2.17;93.38;2.02;0;
13626;544226;LORSCH;Jul 16, 1979;2.1;93.45;1.95;0;
13626;544226;LORSCH;Jul 23, 1979;2.2;93.35;2.05;0;
13626;544226;LORSCH;Jul 30, 1979;2.18;93.37;2.03;0;
13626;544226;LORSCH;Aug 6, 1979;2.21;93.34;2.06;0;
13626;544226;LORSCH;Aug 13, 1979;2.24;93.31;2.09;0;
13626;544226;LORSCH;Aug 20, 1979;2.3;93.25;2.15;0;
13626;544226;LORSCH;Aug 27, 1979;2.28;93.27;2.13;0;
