Mst.-ID;Kurzname;Name;Datum;Abstich (m unter MP);Wasserspiegel (m ü. NN);Wasserspiegel (m unter GOK);Wassertemperatur (°C);
13157;527144;ALLMENDFELD (alt);Sep 15, 1949;2.3;87.82;2.09;0;
13157;527144;ALLMENDFELD (alt);Jan 9, 1950;2.23;87.89;2.02;0;
13157;527144;ALLMENDFELD (alt);Jan 16, 1950;2.25;87.87;2.04;0;
13157;527144;ALLMENDFELD (alt);Jan 23, 1950;2.16;87.96;1.95;0;
13157;527144;ALLMENDFELD (alt);Jan 30, 1950;2.14;87.98;1.93;0;
13157;527144;ALLMENDFELD (alt);Feb 6, 1950;2.13;87.99;1.92;0;
13157;527144;ALLMENDFELD (alt);Feb 13, 1950;2.1;88.02;1.89;0;
13157;527144;ALLMENDFELD (alt);Feb 20, 1950;2.09;88.03;1.88;0;
13157;527144;ALLMENDFELD (alt);Feb 27, 1950;2.06;88.06;1.85;0;
13157;527144;ALLMENDFELD (alt);Mar 6, 1950;2.03;88.09;1.82;0;
13157;527144;ALLMENDFELD (alt);Mar 13, 1950;1.98;88.14;1.77;0;
13157;527144;ALLMENDFELD (alt);Mar 20, 1950;2.01;88.11;1.8;0;
13157;527144;ALLMENDFELD (alt);Mar 27, 1950;2.05;88.07;1.84;0;
13157;527144;ALLMENDFELD (alt);Apr 3, 1950;2.05;88.07;1.84;0;
13157;527144;ALLMENDFELD (alt);Apr 11, 1950;2.03;88.09;1.82;0;
13157;527144;ALLMENDFELD (alt);Apr 16, 1950;2.02;88.1;1.81;0;
13157;527144;ALLMENDFELD (alt);Apr 24, 1950;1.99;88.13;1.78;0;
13157;527144;ALLMENDFELD (alt);Apr 30, 1950;1.95;88.17;1.74;0;
13157;527144;ALLMENDFELD (alt);May 7, 1950;1.9;88.22;1.69;0;
13157;527144;ALLMENDFELD (alt);May 14, 1950;1.94;88.18;1.73;0;
13157;527144;ALLMENDFELD (alt);May 22, 1950;1.94;88.18;1.73;0;
13157;527144;ALLMENDFELD (alt);May 29, 1950;1.93;88.19;1.72;0;
13157;527144;ALLMENDFELD (alt);Jun 5, 1950;1.95;88.17;1.74;0;
13157;527144;ALLMENDFELD (alt);Jun 12, 1950;2;88.12;1.79;0;
13157;527144;ALLMENDFELD (alt);Jun 19, 1950;2.07;88.05;1.86;0;
13157;527144;ALLMENDFELD (alt);Jun 26, 1950;2.1;88.02;1.89;0;
13157;527144;ALLMENDFELD (alt);Jul 3, 1950;2.16;87.96;1.95;0;
13157;527144;ALLMENDFELD (alt);Jul 10, 1950;2.19;87.93;1.98;0;
13157;527144;ALLMENDFELD (alt);Jul 17, 1950;2.25;87.87;2.04;0;
13157;527144;ALLMENDFELD (alt);Jul 24, 1950;2.3;87.82;2.09;0;
13157;527144;ALLMENDFELD (alt);Jul 31, 1950;2.33;87.79;2.12;0;
13157;527144;ALLMENDFELD (alt);Aug 7, 1950;2.36;87.76;2.15;0;
13157;527144;ALLMENDFELD (alt);Aug 14, 1950;2.4;87.72;2.19;0;
13157;527144;ALLMENDFELD (alt);Aug 21, 1950;2.42;87.7;2.21;0;
13157;527144;ALLMENDFELD (alt);Aug 28, 1950;2.44;87.68;2.23;0;
13157;527144;ALLMENDFELD (alt);Sep 4, 1950;2.44;87.68;2.23;0;
13157;527144;ALLMENDFELD (alt);Sep 11, 1950;2.44;87.68;2.23;0;
13157;527144;ALLMENDFELD (alt);Sep 18, 1950;2.4;87.72;2.19;0;
13157;527144;ALLMENDFELD (alt);Sep 25, 1950;2.37;87.75;2.16;0;
13157;527144;ALLMENDFELD (alt);Oct 2, 1950;2.34;87.78;2.13;0;
13157;527144;ALLMENDFELD (alt);Oct 9, 1950;2.31;87.81;2.1;0;
13157;527144;ALLMENDFELD (alt);Oct 16, 1950;2.31;87.81;2.1;0;
13157;527144;ALLMENDFELD (alt);Oct 23, 1950;2.3;87.82;2.09;0;
13157;527144;ALLMENDFELD (alt);Oct 30, 1950;2.28;87.84;2.07;0;
13157;527144;ALLMENDFELD (alt);Nov 6, 1950;2.25;87.87;2.04;0;
13157;527144;ALLMENDFELD (alt);Nov 13, 1950;2.18;87.94;1.97;0;
13157;527144;ALLMENDFELD (alt);Nov 20, 1950;2.09;88.03;1.88;0;
13157;527144;ALLMENDFELD (alt);Nov 27, 1950;2;88.12;1.79;0;
13157;527144;ALLMENDFELD (alt);Dec 4, 1950;1.95;88.17;1.74;0;
13157;527144;ALLMENDFELD (alt);Dec 11, 1950;1.87;88.25;1.66;0;
13157;527144;ALLMENDFELD (alt);Dec 18, 1950;1.84;88.28;1.63;0;
13157;527144;ALLMENDFELD (alt);Dec 25, 1950;1.82;88.3;1.61;0;
