Mst.-ID;Kurzname;Name;Datum;Abstich (m unter MP);Wasserspiegel (m ü. NN);Wasserspiegel (m unter GOK);Wassertemperatur (°C);
13790;544059;LORSCH;Nov 2, 1959;4.99;91.16;4.61;0;
13790;544059;LORSCH;Nov 9, 1959;5.12;91.03;4.74;0;
13790;544059;LORSCH;Nov 16, 1959;5.13;91.02;4.75;0;
13790;544059;LORSCH;Nov 23, 1959;5.14;91.01;4.76;0;
13790;544059;LORSCH;Nov 30, 1959;5.16;90.99;4.78;0;
13790;544059;LORSCH;Dec 7, 1959;5.18;90.97;4.8;0;
13790;544059;LORSCH;Dec 14, 1959;5.21;90.94;4.83;0;
13790;544059;LORSCH;Dec 21, 1959;5.16;90.99;4.78;0;
13790;544059;LORSCH;Dec 28, 1959;5.13;91.02;4.75;0;
13790;544059;LORSCH;Jan 4, 1960;5.05;91.1;4.67;0;
13790;544059;LORSCH;Jan 11, 1960;5.04;91.11;4.66;0;
13790;544059;LORSCH;Jan 18, 1960;5.11;91.04;4.73;0;
13790;544059;LORSCH;Jan 25, 1960;5;91.15;4.62;0;
13790;544059;LORSCH;Feb 1, 1960;5.02;91.13;4.64;0;
13790;544059;LORSCH;Feb 8, 1960;5.05;91.1;4.67;0;
13790;544059;LORSCH;Feb 15, 1960;5.04;91.11;4.66;0;
13790;544059;LORSCH;Feb 22, 1960;5.04;91.11;4.66;0;
13790;544059;LORSCH;Feb 29, 1960;4.93;91.22;4.55;0;
13790;544059;LORSCH;Mar 7, 1960;4.84;91.31;4.46;0;
13790;544059;LORSCH;Mar 14, 1960;4.98;91.17;4.6;0;
13790;544059;LORSCH;Mar 21, 1960;5.02;91.13;4.64;0;
13790;544059;LORSCH;Mar 28, 1960;5.05;91.1;4.67;0;
13790;544059;LORSCH;Apr 4, 1960;5.08;91.07;4.7;0;
13790;544059;LORSCH;Apr 11, 1960;5.09;91.06;4.71;0;
13790;544059;LORSCH;Apr 18, 1960;5.11;91.04;4.73;0;
13790;544059;LORSCH;Apr 25, 1960;5.14;91.01;4.76;0;
13790;544059;LORSCH;May 2, 1960;5.14;91.01;4.76;0;
13790;544059;LORSCH;May 9, 1960;5.19;90.96;4.81;0;
13790;544059;LORSCH;May 16, 1960;5.2;90.95;4.82;0;
13790;544059;LORSCH;May 23, 1960;5.19;90.96;4.81;0;
13790;544059;LORSCH;May 30, 1960;5.2;90.95;4.82;0;
13790;544059;LORSCH;Jun 6, 1960;5.24;90.91;4.86;0;
13790;544059;LORSCH;Jun 13, 1960;5.25;90.9;4.87;0;
13790;544059;LORSCH;Jun 20, 1960;5.26;90.89;4.88;0;
13790;544059;LORSCH;Jun 27, 1960;5.28;90.87;4.9;0;
13790;544059;LORSCH;Jul 4, 1960;5.33;90.82;4.95;0;
13790;544059;LORSCH;Jul 11, 1960;5.28;90.87;4.9;0;
13790;544059;LORSCH;Jul 18, 1960;5.29;90.86;4.91;0;
13790;544059;LORSCH;Jul 25, 1960;5.27;90.88;4.89;0;
13790;544059;LORSCH;Aug 1, 1960;5.25;90.9;4.87;0;
13790;544059;LORSCH;Aug 8, 1960;5.21;90.94;4.83;0;
13790;544059;LORSCH;Aug 15, 1960;5.13;91.02;4.75;0;
13790;544059;LORSCH;Aug 22, 1960;5.13;91.02;4.75;0;
13790;544059;LORSCH;Aug 29, 1960;5.22;90.93;4.84;0;
13790;544059;LORSCH;Sep 5, 1960;5.27;90.88;4.89;0;
13790;544059;LORSCH;Sep 12, 1960;5.27;90.88;4.89;0;
13790;544059;LORSCH;Sep 19, 1960;5.29;90.86;4.91;0;
13790;544059;LORSCH;Sep 26, 1960;5.29;90.86;4.91;0;
