Mst.-ID;Kurzname;Name;Datum;Abstich (m unter MP);Wasserspiegel (m ü. NN);Wasserspiegel (m unter GOK);Wassertemperatur (°C);
12890;544047;BIBLIS (alt);Apr 6, 1970;1.41;86.65;0.79;0;
12890;544047;BIBLIS (alt);Apr 13, 1970;1.35;86.71;0.73;0;
12890;544047;BIBLIS (alt);Apr 20, 1970;1.14;86.92;0.52;0;
12890;544047;BIBLIS (alt);Apr 27, 1970;1.18;86.88;0.56;0;
12890;544047;BIBLIS (alt);May 4, 1970;1.14;86.92;0.52;0;
12890;544047;BIBLIS (alt);May 11, 1970;1.17;86.89;0.55;0;
12890;544047;BIBLIS (alt);May 18, 1970;1.12;86.94;0.5;0;
12890;544047;BIBLIS (alt);May 25, 1970;1.13;86.93;0.51;0;
12890;544047;BIBLIS (alt);Jun 1, 1970;1.08;86.98;0.46;0;
12890;544047;BIBLIS (alt);Jun 8, 1970;1.12;86.94;0.5;0;
12890;544047;BIBLIS (alt);Jun 15, 1970;1.14;86.92;0.52;0;
12890;544047;BIBLIS (alt);Jun 22, 1970;1.11;86.95;0.49;0;
12890;544047;BIBLIS (alt);Jun 29, 1970;1.13;86.93;0.51;0;
12890;544047;BIBLIS (alt);Jul 6, 1970;1.17;86.89;0.55;0;
12890;544047;BIBLIS (alt);Jul 13, 1970;1.18;86.88;0.56;0;
12890;544047;BIBLIS (alt);Jul 20, 1970;1.17;86.89;0.55;0;
12890;544047;BIBLIS (alt);Jul 27, 1970;1.15;86.91;0.53;0;
12890;544047;BIBLIS (alt);Aug 3, 1970;1.46;86.6;0.84;0;
12890;544047;BIBLIS (alt);Aug 10, 1970;1.59;86.47;0.97;0;
12890;544047;BIBLIS (alt);Aug 17, 1970;1.87;86.19;1.25;0;
12890;544047;BIBLIS (alt);Aug 24, 1970;1.84;86.22;1.22;0;
12890;544047;BIBLIS (alt);Aug 31, 1970;1.8;86.26;1.18;0;
