Mst.-ID;Kurzname;Name;Datum;Abstich (m unter MP);Wasserspiegel (m ü. NN);Wasserspiegel (m unter GOK);Wassertemperatur (°C);
13434;544183;LAMPERTHEIM;Nov 5, 1973;4.35;86.17;4.31;0;
13434;544183;LAMPERTHEIM;Nov 12, 1973;4.43;86.09;4.39;0;
13434;544183;LAMPERTHEIM;Nov 19, 1973;4.2;86.32;4.16;0;
13434;544183;LAMPERTHEIM;Nov 26, 1973;3.93;86.59;3.89;0;
13434;544183;LAMPERTHEIM;Dec 3, 1973;4.03;86.49;3.99;0;
13434;544183;LAMPERTHEIM;Dec 10, 1973;3.88;86.64;3.84;0;
13434;544183;LAMPERTHEIM;Dec 17, 1973;3.55;86.97;3.51;0;
13434;544183;LAMPERTHEIM;Dec 24, 1973;3.67;86.85;3.63;0;
13434;544183;LAMPERTHEIM;Dec 31, 1973;3.78;86.74;3.74;0;
13434;544183;LAMPERTHEIM;Jan 7, 1974;3.93;86.59;3.89;0;
13434;544183;LAMPERTHEIM;Jan 14, 1974;4.02;86.5;3.98;0;
13434;544183;LAMPERTHEIM;Jan 21, 1974;3.89;86.63;3.85;0;
13434;544183;LAMPERTHEIM;Jan 28, 1974;3.8;86.72;3.76;0;
13434;544183;LAMPERTHEIM;Feb 4, 1974;3.96;86.56;3.92;0;
13434;544183;LAMPERTHEIM;Feb 11, 1974;3.84;86.68;3.8;0;
13434;544183;LAMPERTHEIM;Feb 18, 1974;3.79;86.73;3.75;0;
13434;544183;LAMPERTHEIM;Feb 25, 1974;3.91;86.61;3.87;0;
13434;544183;LAMPERTHEIM;Mar 4, 1974;3.98;86.54;3.94;0;
13434;544183;LAMPERTHEIM;Mar 11, 1974;4.12;86.4;4.08;0;
13434;544183;LAMPERTHEIM;Mar 18, 1974;4.17;86.35;4.13;0;
13434;544183;LAMPERTHEIM;Mar 25, 1974;3.98;86.54;3.94;0;
13434;544183;LAMPERTHEIM;Apr 1, 1974;4.02;86.5;3.98;0;
13434;544183;LAMPERTHEIM;Apr 8, 1974;4.11;86.41;4.07;0;
13434;544183;LAMPERTHEIM;Apr 15, 1974;4.17;86.35;4.13;0;
13434;544183;LAMPERTHEIM;Apr 22, 1974;4.23;86.29;4.19;0;
13434;544183;LAMPERTHEIM;Apr 29, 1974;4.29;86.23;4.25;0;
13434;544183;LAMPERTHEIM;May 6, 1974;4.32;86.2;4.28;0;
13434;544183;LAMPERTHEIM;May 13, 1974;4.33;86.19;4.29;0;
13434;544183;LAMPERTHEIM;May 20, 1974;4.34;86.18;4.3;0;
