STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       1073;19360101;-999;-999;-999;    5;   2.1;   1;-999;-999;   4.0;   8.1;  982.30;    7.5;   78.00;   10.1;    4.8;-999;eor
       1073;19360102;-999;-999;-999;    5;   3.1;   1;-999;-999;   6.3;   8.3;  978.30;    6.6;   86.00;    7.6;    4.0;-999;eor
       1073;19360103;-999;-999;-999;    5;  15.1;   1;-999;-999;   8.0;   9.9;  973.90;    8.7;   90.00;   11.5;    4.8;-999;eor
       1073;19360104;-999;-999;-999;    5;   0.0;   1;-999;-999;   6.0;   7.1;  993.20;    5.9;   75.00;   10.0;    4.6;-999;eor
       1073;19360105;-999;-999;-999;    5;   0.0;   1;-999;-999;   4.3;   7.2;  996.70;    4.3;   85.00;    6.8;    2.0;-999;eor
       1073;19360106;-999;-999;-999;    5;   1.1;   1;-999;-999;   6.3;   7.1;  987.40;    4.7;   85.00;    6.5;    1.3;-999;eor
       1073;19360107;-999;-999;-999;    5;   1.2;   1;-999;-999;   6.7;   7.2;  986.70;    4.0;   88.00;    7.0;    1.0;-999;eor
       1073;19360108;-999;-999;-999;    5;   0.1;   1;-999;-999;   6.3;   7.5;  991.10;    5.9;   78.00;    8.8;    1.3;-999;eor
       1073;19360109;-999;-999;-999;    5;  15.5;   1;-999;-999;   8.0;   8.8;  994.40;    7.6;   85.00;    9.6;    3.4;-999;eor
       1073;19360110;-999;-999;-999;    5;   3.0;   1;-999;-999;   7.0;  10.8;  990.80;   12.3;   78.00;   13.2;    5.9;-999;eor
       1073;19360111;-999;-999;-999;    5;   4.3;   1;-999;-999;   7.0;   8.1;  999.20;    9.6;   66.00;   13.1;    7.5;-999;eor
       1073;19360112;-999;-999;-999;    5;   2.5;   7;-999;-999;   8.0;   6.8; 1003.50;    3.1;   88.00;    8.3;    1.6;-999;eor
       1073;19360113;-999;-999;-999;    5;   0.0;   1;-999;-999;   5.3;   6.4; 1002.20;    2.4;   87.00;    3.4;    0.0;-999;eor
       1073;19360114;-999;-999;-999;    5;   0.0;   1;-999;-999;   1.0;   4.9; 1003.40;    0.6;   75.00;    4.5;   -1.8;-999;eor
       1073;19360115;-999;-999;-999;    5;   0.0;   1;-999;-999;   1.3;   4.5; 1001.90;   -2.6;   88.00;    0.2;   -5.4;-999;eor
       1073;19360116;-999;-999;-999;    5;   1.0;   1;-999;-999;   7.3;   4.7;  989.10;   -1.0;   86.00;    0.8;   -5.4;-999;eor
       1073;19360117;-999;-999;-999;    5;   1.0;   7;-999;-999;   7.3;   6.1;  972.70;    3.2;   83.00;    7.0;   -1.0;-999;eor
       1073;19360118;-999;-999;-999;    5;   0.0;   1;-999;   1;   5.7;   4.7;  984.40;    2.3;   65.00;    4.9;   -0.4;-999;eor
       1073;19360119;-999;-999;-999;    5;   1.1;   7;-999;-999;   5.7;   5.3;  981.50;    1.1;   82.00;    2.9;   -1.6;-999;eor
       1073;19360120;-999;-999;-999;    5;   6.6;   1;-999;-999;   6.3;   8.0;  977.20;    6.2;   88.00;    9.5;    0.4;-999;eor
       1073;19360121;-999;-999;-999;    5;   6.5;   1;-999;-999;   3.3;   6.5;  981.60;    6.1;   68.00;    9.6;    2.6;-999;eor
       1073;19360122;-999;-999;-999;    5;   3.8;   7;-999;-999;   5.3;   6.5;  984.30;    2.3;   87.00;    5.1;   -0.2;-999;eor
       1073;19360123;-999;-999;-999;    5;   0.1;   7;-999;-999;   3.0;   5.9;  990.20;    2.1;   81.00;    4.2;    0.3;-999;eor
       1073;19360124;-999;-999;-999;    5;   0.2;   7;-999;-999;   7.3;   6.4;  989.80;    2.2;   89.00;    3.8;   -1.0;-999;eor
       1073;19360125;-999;-999;-999;    5;   0.0;   1;-999;-999;   4.0;   7.5;  982.40;    4.1;   92.00;    6.6;    1.6;-999;eor
       1073;19360126;-999;-999;-999;    5;   0.0;   1;-999;-999;   4.7;   7.9;  981.80;    4.8;   93.00;    7.5;    1.1;-999;eor
       1073;19360127;-999;-999;-999;    5;   0.0;   1;-999;-999;   3.7;   7.2;  985.40;    4.6;   80.00;    8.6;    1.2;-999;eor
       1073;19360128;-999;-999;-999;    5;   0.0;   0;-999;-999;   6.3;   8.3;  988.40;    6.8;   84.00;    8.8;    1.0;-999;eor
       1073;19360129;-999;-999;-999;    5;   0.2;   1;-999;-999;   8.0;   7.7;  978.70;    5.6;   87.00;    9.0;    1.3;-999;eor
       1073;19360130;-999;-999;-999;    5;   0.0;   1;-999;-999;   7.3;   7.2;  988.60;    6.5;   75.00;    8.0;    4.0;-999;eor
       1073;19360131;-999;-999;-999;    5;  10.2;   1;-999;-999;   5.3;   8.7;  980.00;    7.8;   84.00;   12.0;    1.8;-999;eor
       1073;19360201;-999;-999;-999;    5;   5.0;   1;-999;-999;   5.3;   9.1;  976.20;    8.0;   85.00;   10.4;    6.5;-999;eor
       1073;19360202;-999;-999;-999;    5;   2.1;   1;-999;-999;   4.7;   7.5;  967.60;    6.8;   75.00;    8.8;    4.6;-999;eor
       1073;19360203;-999;-999;-999;    5;   2.8;   7;-999;-999;   6.7;   6.8;  978.30;    3.1;   86.00;    6.2;    1.2;-999;eor
       1073;19360204;-999;-999;-999;    5;   0.0;   1;-999;-999;   2.3;   4.9;  993.50;    0.3;   80.00;    2.2;   -1.8;-999;eor
       1073;19360205;-999;-999;-999;    5;   0.0;   1;-999;-999;   5.0;   4.8; 1004.00;    0.6;   75.00;    3.0;   -2.4;-999;eor
       1073;19360206;-999;-999;-999;    5;   0.0;   1;-999;-999;   3.3;   4.7; 1009.50;   -1.0;   82.00;    1.6;   -3.4;-999;eor
       1073;19360207;-999;-999;-999;    5;   0.0;   1;-999;-999;   2.7;   3.6; 1010.30;   -1.9;   69.00;   -0.1;   -3.2;-999;eor
       1073;19360208;-999;-999;-999;    5;   0.0;   1;-999;-999;   7.7;   4.1; 1003.20;   -0.8;   74.00;    0.2;   -4.4;-999;eor
       1073;19360209;-999;-999;-999;    5;   0.0;   1;-999;-999;   8.0;   4.8;  995.60;   -1.6;   86.00;    0.0;   -3.9;-999;eor
       1073;19360210;-999;-999;-999;    5;   0.0;   1;-999;   1;   3.7;   2.8;  999.00;   -4.6;   61.00;   -0.8;   -7.4;-999;eor
       1073;19360211;-999;-999;-999;    5;   0.0;   0;-999;   1;   2.7;   2.3;  997.40;   -6.2;   61.00;   -2.5;  -12.3;-999;eor
       1073;19360212;-999;-999;-999;    5;   0.0;   0;-999;   1;   0.0;   2.5;  998.70;   -5.9;   66.00;    0.3;  -10.7;-999;eor
       1073;19360213;-999;-999;-999;    5;   0.0;   0;-999;-999;   0.0;   3.6; 1001.00;   -3.7;   77.00;    2.0;  -10.7;-999;eor
       1073;19360214;-999;-999;-999;    5;   0.0;   0;-999;-999;   0.0;   4.0;  994.00;   -2.9;   79.00;    4.0;   -9.0;-999;eor
       1073;19360215;-999;-999;-999;    5;   2.8;   1;-999;-999;   6.0;   4.7;  987.50;    0.7;   73.00;    2.3;   -5.2;-999;eor
       1073;19360216;-999;-999;-999;    5;   0.0;   0;-999;-999;   5.3;   6.5;  982.70;    3.4;   80.00;   10.8;   -0.3;-999;eor
       1073;19360217;-999;-999;-999;    5;   0.0;   0;-999;-999;   4.0;   7.5;  982.60;    3.8;   91.00;    9.1;    0.0;-999;eor
       1073;19360218;-999;-999;-999;    5;   6.8;   1;-999;-999;   8.0;   7.7;  982.40;    5.0;   92.00;    8.2;    0.0;-999;eor
       1073;19360219;-999;-999;-999;    5;   8.0;   1;-999;-999;   6.3;   9.5;  982.80;    7.4;   92.00;   10.8;    0.8;-999;eor
       1073;19360220;-999;-999;-999;    5;   0.0;   0;-999;-999;   2.7;   6.4;  993.20;    4.6;   73.00;    9.0;    1.2;-999;eor
       1073;19360221;-999;-999;-999;    5;   0.0;   0;-999;-999;   2.3;   6.4;  992.40;    3.6;   83.00;    8.8;   -2.0;-999;eor
       1073;19360222;-999;-999;-999;    5;   2.6;   1;-999;-999;   4.7;   8.3;  984.00;    6.5;   88.00;   10.3;    0.4;-999;eor
       1073;19360223;-999;-999;-999;    5;   0.0;   0;-999;-999;   4.0;   8.4;  980.30;    5.7;   92.00;    9.8;    3.0;-999;eor
       1073;19360224;-999;-999;-999;    5;   0.0;   0;-999;-999;   1.0;   5.5;  985.20;    2.9;   72.00;    7.8;   -0.4;-999;eor
       1073;19360225;-999;-999;-999;    5;   0.0;   0;-999;-999;   4.7;   5.7;  991.00;    2.3;   80.00;    6.2;   -3.2;-999;eor
       1073;19360226;-999;-999;-999;    5;   0.4;   7;-999;-999;   8.0;   6.3;  994.70;    1.7;   90.00;    3.2;    0.4;-999;eor
       1073;19360227;-999;-999;-999;    5;   0.0;   0;-999;-999;   3.7;   5.7;  985.20;    2.0;   79.00;    6.8;   -0.4;-999;eor
       1073;19360228;-999;-999;-999;    5;   0.0;   0;-999;-999;   5.3;   6.0;  969.80;    2.6;   83.00;    3.8;   -1.1;-999;eor
       1073;19360229;-999;-999;-999;    5;   2.0;   1;-999;-999;   1.3;   6.0;  969.80;    2.2;   84.00;    7.0;   -1.8;-999;eor
