STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       3007;19470101;-999;-999;-999;    5;   0.0;   1;    2.000;-999;   7.3;   5.5; 1007.00;   -0.2;   91.00;    3.0;   -2.2;-999;eor
       3007;19470102;-999;-999;-999;    5;   3.5;   7;    0.300;-999;   7.3;   5.5; 1011.60;   -0.2;   92.00;    1.7;   -1.8;-999;eor
       3007;19470103;-999;-999;-999;    5;   0.0;   0;    0.500;-999;   8.0;   6.0; 1015.80;    0.6;   94.00;    2.0;   -0.6;-999;eor
       3007;19470104;-999;-999;-999;    5;   0.0;   0;    5.200;-999;   2.7;   3.1; 1017.60;   -7.3;   79.00;    1.0;  -12.0;-999;eor
       3007;19470105;-999;-999;-999;    5;   0.0;   0;    5.800;-999;   0.0;   1.9; 1011.80;  -11.0;   72.00;   -6.5;  -16.5;-999;eor
       3007;19470106;-999;-999;-999;    5;   0.0;   0;    7.400;-999;   0.7;   1.5; 1004.40;  -13.1;   66.00;   -6.8;  -16.5;-999;eor
       3007;19470107;-999;-999;-999;    5;   0.9;   7;    0.000;-999;   8.0;   2.0; 1004.20;  -10.1;   73.00;   -6.6;  -17.0;-999;eor
       3007;19470108;-999;-999;-999;    5;   0.2;   1;    0.000;-999;   8.0;   3.2; 1005.90;   -6.7;   86.00;   -5.0;   -9.4;-999;eor
       3007;19470109;-999;-999;-999;    5;   0.1;   1;    0.000;-999;   8.0;   5.9; 1002.80;    0.9;   93.00;    2.7;   -5.5;-999;eor
       3007;19470110;-999;-999;-999;    5;   0.0;   0;    0.000;-999;   6.7;   6.1; 1005.40;    0.4;   96.00;    2.8;   -0.6;-999;eor
       3007;19470111;-999;-999;-999;    5;   5.0;   1;    0.000;-999;   8.0;   6.4;  998.70;    1.2;   97.00;    2.5;   -0.5;-999;eor
       3007;19470112;-999;-999;-999;    5;   1.1;   1;    2.700;-999;   3.3;   7.3;  997.10;    5.6;   79.00;    9.2;    1.2;-999;eor
       3007;19470113;-999;-999;-999;    5;   2.5;   1;    1.000;-999;   5.0;   8.1;  994.00;    6.0;   85.00;   10.0;    1.0;-999;eor
       3007;19470114;-999;-999;-999;    5;   0.8;   1;    0.000;-999;   7.3;   7.2; 1007.00;    4.3;   86.00;    6.0;    3.6;-999;eor
       3007;19470115;-999;-999;-999;    5;   0.0;   0;    0.000;-999;   5.0;   8.9; 1014.80;    5.9;   90.00;   10.0;    2.0;-999;eor
       3007;19470116;-999;-999;-999;    5;   0.0;   0;    7.000;-999;   3.3;   6.1; 1015.10;    0.8;   93.00;    6.6;   -0.7;-999;eor
       3007;19470117;-999;-999;-999;    5;   0.6;   1;    3.200;-999;   6.0;   6.7; 1014.60;    2.9;   89.00;    7.6;   -0.6;-999;eor
       3007;19470118;-999;-999;-999;    5;   0.0;   0;    6.500;-999;   1.3;   6.4; 1020.30;    2.8;   85.00;    7.5;    0.8;-999;eor
       3007;19470119;-999;-999;-999;    5;   0.0;   0;    1.000;-999;   4.7;   6.8; 1015.40;    1.8;   91.00;    6.2;   -0.8;-999;eor
       3007;19470120;-999;-999;-999;    5;   0.0;   0;    0.000;-999;   2.7;   5.1; 1010.70;   -2.1;   97.00;    0.3;   -5.0;-999;eor
       3007;19470121;-999;-999;-999;    5;   2.5;   7;    3.500;-999;   6.0;   4.5; 1011.90;   -1.5;   84.00;    2.1;   -5.0;-999;eor
       3007;19470122;-999;-999;-999;    5;   0.5;   7;    4.100;-999;   7.7;   3.6; 1010.80;   -4.5;   81.00;   -0.6;   -6.1;-999;eor
       3007;19470123;-999;-999;-999;    5;   0.0;   0;    3.900;-999;   4.7;   3.6; 1012.40;   -5.2;   83.00;   -2.3;   -6.5;-999;eor
       3007;19470124;-999;-999;-999;    5;   0.0;   0;    4.000;-999;   4.0;   2.8; 1015.80;   -5.6;   71.00;   -3.4;   -8.2;-999;eor
       3007;19470125;-999;-999;-999;    5;   0.0;   0;    7.900;-999;   1.0;   2.4; 1008.20;   -7.0;   67.00;   -4.5;  -10.8;-999;eor
       3007;19470126;-999;-999;-999;    5;   0.0;   0;    0.600;-999;   4.7;   2.4;  996.40;   -7.3;   67.00;   -4.0;   -9.6;-999;eor
       3007;19470127;-999;-999;-999;    5;   1.1;   7;    1.500;-999;   6.0;   2.4; 1001.60;  -10.3;   86.00;   -6.9;  -13.6;-999;eor
       3007;19470128;-999;-999;-999;    5;   0.0;   0;    7.600;-999;   0.3;   1.6; 1005.20;  -14.9;   79.00;   -8.6;  -19.8;-999;eor
       3007;19470129;-999;-999;-999;    5;   0.0;   0;    5.700;-999;   0.0;   2.1; 1005.90;  -11.3;   82.00;   -5.2;  -18.4;-999;eor
       3007;19470130;-999;-999;-999;    5;   0.0;   0;    2.300;-999;   0.0;   2.7; 1002.70;  -10.1;   90.00;   -4.3;  -16.2;-999;eor
       3007;19470131;-999;-999;-999;    5;   0.0;   0;    6.500;-999;   0.7;   2.3; 1002.30;  -11.2;   84.00;   -5.0;  -15.0;-999;eor
       3007;19470201;-999;-999;-999;    5;   0.0;   0;    4.100;-999;   3.0;   2.4; 1001.80;  -10.4;   86.00;   -4.2;  -15.9;-999;eor
